,Medication,odds ratio,p-val,weight,weight_modi,color,color_clicked,95% CI (LL),95% CI (UL),Disease
720,"Promethazine, Rectal",1.6646972392447588,2.812165777633692e-05,0.1516986360388884,0.1516986360388884,#c9c9c9,#FF0000,1.311461499900952,2.1130752969556617,Transient Tachypnea of the Newborn (TTN)
721,"Meperidine, Oral",2.7130504937038245,2.8203451109009635e-05,0.1516565915360501,0.1516565915360501,#c9c9c9,#FF0000,1.7005046006423798,4.32850518522915,Neonatal Sepsis
722,"Lorazepam, Oral",1.953706853947812,2.8655933024807008e-05,0.1514261815511733,0.1514261815511733,#c9c9c9,#FF0000,1.4275948217810892,2.6737071421991745,Transient Tachypnea of the Newborn (TTN)
723,"Cephalexin, Oral",2.1764497674008085,2.8959888276648825e-05,0.1512734372640439,0.1512734372640439,#c9c9c9,#FF0000,1.511603857615765,3.133713615609941,Neonatal Abstinence Syndrome (NAS)
724,"Prochlorperazine, Oral",2.2620074624581723,2.9693121916744554e-05,0.1509114712848731,0.1509114712848731,#c9c9c9,#FF0000,1.5420842806571815,3.3180273117341645,Bronchopulmonary Dysplasia (BPD)
725,"Insulin human, Injection",1.2155014879569437,3.0685975729022795e-05,0.1504353354266346,0.1504353354266346,#c9c9c9,#FF0000,1.1089271275474302,1.3323182655772403,Neonatal Jaundice
726,"Prednisone, Oral",1.4291279505283738,3.0823188348878363e-05,0.1503707479965697,0.1503707479965697,#c9c9c9,#FF0000,1.2081978178151154,1.690457199032923,Neonatal Hypoglycemia
727,"Gabapentin, Oral",2.6000389825095733,3.097345676652833e-05,0.1503003440956281,0.1503003440956281,#c9c9c9,#FF0000,1.6586491038009037,4.075728069956428,Newborn Respiratory Distress Syndrome (RDS)
728,"Salbutamol, Oral",2.653348290101291,3.228175609671508e-05,0.1497014282700705,0.1497014282700705,#c9c9c9,#FF0000,1.6748239320611051,4.203580456316637,Transient Tachypnea of the Newborn (TTN)
729,"Dicyclomine, Oral",2.088667180182223,3.278690488346431e-05,0.1494766526409356,0.1494766526409356,#c9c9c9,#FF0000,1.4754257499032326,2.9567943963676115,Other Respiratory Disorder
730,"Clindamycin, Oral",1.7218969058248748,3.388282947644268e-05,0.1490006776634279,0.1490006776634279,#c9c9c9,#FF0000,1.3317694156747668,2.226308037556966,Neonatal Anemia
731,"Venlafaxine, Oral",1.80317885112008,3.472768145956962e-05,0.1486441403575626,0.1486441403575626,#c9c9c9,#FF0000,1.364033869935549,2.3837047164234724,Neonatal Sepsis
732,"Morphine, Oral",3.5624449402012264,3.4785345503827466e-05,0.1486201226225051,0.1486201226225051,#c9c9c9,#FF0000,1.9521628712758423,6.501001601198913,Other Respiratory Disorder
733,"Niacin, Oral",0.8453383837225807,3.53398604756961e-05,0.1483911723150544,0.1483911723150544,#0000ff,#FF0000,0.7806421263350706,0.915396388290712,Neonatal Jaundice
734,"Lansoprazole, Oral",1.3282060582764803,3.696526351199219e-05,0.1477402064509054,0.1477402064509054,#c9c9c9,#FF0000,1.160663466224042,1.5199335419607465,Other Respiratory Disorder
735,"Pantoprazole, Oral",1.2924433846869647,4.057743696525882e-05,0.1463905129409734,0.1463905129409734,#c9c9c9,#FF0000,1.1434217141767762,1.460886986761253,Transient Tachypnea of the Newborn (TTN)
736,"Metoclopramide, Oral",1.450179237896129,4.122042617145013e-05,0.1461629174143936,0.1461629174143936,#c9c9c9,#FF0000,1.2141312681095613,1.7321189868534246,Transient Tachypnea of the Newborn (TTN)
737,"Nystatin, Topical application",1.2672277945126529,4.158857474055524e-05,0.1460341987616741,0.1460341987616741,#c9c9c9,#FF0000,1.1315342615635562,1.419193689253751,Bronchopulmonary Dysplasia (BPD)
738,"Codeine, Oral",1.3328832445745251,4.190929556656335e-05,0.1459229879651468,0.1459229879651468,#c9c9c9,#FF0000,1.1616848951599694,1.5293112194790746,Anemia of Prematurity (AOP)
739,"Pantoprazole, Oral",0.6553528740332777,4.201582863375254e-05,0.1458862355635176,0.1458862355635176,#0000ff,#FF0000,0.5353768723427575,0.802215059504311,Postmaturity Syndrome
740,"Escitalopram, Oral",1.471045510396957,4.204636431927078e-05,0.1458757183660006,0.1458757183660006,#c9c9c9,#FF0000,1.222966733096634,1.769447062701137,Neonatal Sepsis
741,"Caffeine, Oral",0.6081866281896834,4.2838352205199066e-05,0.1456055747611469,0.1456055747611469,#0000ff,#FF0000,0.4792766015116674,0.7717693155519748,Postmaturity Syndrome
742,"Hydroxychloroquine, Oral",2.541631253453887,4.301667246846189e-05,0.1455454395755031,0.1455454395755031,#c9c9c9,#FF0000,1.625585713972879,3.973884227086257,Neonatal Anemia
743,"Amphetamine, Oral",1.958136326154155,4.306808506285956e-05,0.1455281479284162,0.1455281479284162,#c9c9c9,#FF0000,1.4190639412772934,2.701990911243404,Newborn Respiratory Distress Syndrome (RDS)
744,"Clavulanic acid, Oral",1.2378446724435297,4.448842658463557e-05,0.1450584317868909,0.1450584317868909,#c9c9c9,#FF0000,1.1173310167434671,1.3713567511646614,Newborn Respiratory Distress Syndrome (RDS)
745,"Sucralfate, Oral",1.9199098831559955,4.501570604419121e-05,0.144887864460637,0.144887864460637,#c9c9c9,#FF0000,1.403462755370493,2.6263995573341776,Bronchopulmonary Dysplasia (BPD)
746,"Folic acid, Oral",0.921333947988814,4.558579126941554e-05,0.1447056834132896,0.1447056834132896,#0000ff,#FF0000,0.8857512905236765,0.9583460422787432,Transient Tachypnea of the Newborn (TTN)
747,"Ursodeoxycholic acid, Oral",1.8027504727358303,4.645109034550204e-05,0.1444334695788374,0.1444334695788374,#c9c9c9,#FF0000,1.3575977135190245,2.3938676638790004,Neonatal Hypoglycemia
748,"Methyldopa, Oral",1.9856348323533035,4.647995257732111e-05,0.1444244774573509,0.1444244774573509,#c9c9c9,#FF0000,1.4273663271081414,2.762252137082969,Neonatal Seizure
749,"Ondansetron, Oral",1.1939812802816532,4.675186567103068e-05,0.1443400351190975,0.1443400351190975,#c9c9c9,#FF0000,1.096301822826068,1.3003638851827308,Neonatal Sepsis
750,"Morphine, Oral",3.4808854143046566,4.820119958317715e-05,0.1438980717780192,0.1438980717780192,#c9c9c9,#FF0000,1.907472255775845,6.35215701346629,Bronchopulmonary Dysplasia (BPD)
751,"Codeine, Oral",1.4022049891664563,4.949212946503058e-05,0.1435154619895397,0.1435154619895397,#c9c9c9,#FF0000,1.190977554493522,1.6508949511474584,Neonatal Pneumonia
752,"Ascorbic acid, Oral",0.8658100536481357,4.965329760633419e-05,0.1434683967856619,0.1434683967856619,#0000ff,#FF0000,0.807593766650035,0.9282229258748516,Neonatal Pneumonia
753,"Doconexent, Oral",0.9107927462801224,4.986032059819199e-05,0.1434081644447236,0.1434081644447236,#0000ff,#FF0000,0.8705854508428272,0.9528569836233696,Transient Tachypnea of the Newborn (TTN)
754,"Schizochytrium DHA oil, Oral",2.517488081420108,5.276076363052076e-05,0.1425896309112895,0.1425896309112895,#c9c9c9,#FF0000,1.6091217627781094,3.938636830782978,Small for Gestational Age (SGA)
755,"Mirtazapine, Oral",3.4436878186573554,5.310717662734815e-05,0.1424948928885872,0.1424948928885872,#c9c9c9,#FF0000,1.8905574662355664,6.272745475429738,Other Respiratory Disorder
756,"Insulin glargine, Subcutaneous",2.311730390457621,5.325100584643286e-05,0.1424557394839883,0.1424557394839883,#c9c9c9,#FF0000,1.539626200325147,3.4710356299709297,Anemia of Prematurity (AOP)
757,"Indomethacin, Oral",0.2923091769124162,5.378188557021077e-05,0.1423121325221515,0.1423121325221515,#0000ff,#FF0000,0.1609194859033615,0.5309776776103244,Large for Gestational Age (LGA)
758,"Sucralfate, Oral",2.303928737233404,5.380610969371076e-05,0.1423056135771602,0.1423056135771602,#c9c9c9,#FF0000,1.5365735701691332,3.4544962436557043,Neonatal Sepsis
759,"Prochlorperazine, Oral",2.226998601985959,5.4153320380163766e-05,0.1422124969900706,0.1422124969900706,#c9c9c9,#FF0000,1.5097300048236033,3.2850395483971893,Other Respiratory Disorder
760,"Amlodipine, Oral",2.4367228829890366,5.442713910872692e-05,0.1421394831067846,0.1421394831067846,#c9c9c9,#FF0000,1.5810796548007553,3.755420158910747,Neonatal Sepsis
761,"Insulin lispro, Injection",1.81720074246776,5.525329315830869e-05,0.1419213944144239,0.1419213944144239,#c9c9c9,#FF0000,1.3592938520156428,2.429363256170584,Neonatal Anemia
762,"Butalbital, Oral",1.986823656661964,5.725830995821052e-05,0.1414053824934328,0.1414053824934328,#c9c9c9,#FF0000,1.422097222444598,2.77580757515712,Intraventricular Hemorrhage (IVH)
763,"Insulin lispro, Injection",2.076596257911175,5.727549173453168e-05,0.141401039117305,0.141401039117305,#c9c9c9,#FF0000,1.4546909964759065,2.96437664687376,Neonatal Pneumonia
764,"Dicyclomine, Oral",2.040826996577302,5.756857684859291e-05,0.1413271502198543,0.1413271502198543,#c9c9c9,#FF0000,1.4416351802369607,2.8890629800489025,Bronchopulmonary Dysplasia (BPD)
765,"Ergocalciferol, Oral",1.6939352139338415,5.875387915301658e-05,0.1410321151449191,0.1410321151449191,#c9c9c9,#FF0000,1.3098911778502853,2.1905762536046725,Transient Tachypnea of the Newborn (TTN)
766,"Fish oil, Oral",0.9277830049889538,6.050598538256464e-05,0.1406067220625234,0.1406067220625234,#0000ff,#FF0000,0.8944138466489931,0.9623971135636288,Neonatal Jaundice
767,"Nifedipine, Oral",1.4898802179111084,6.198791829419253e-05,0.1402564316024581,0.1402564316024581,#c9c9c9,#FF0000,1.2257927683611751,1.81086323970612,neonatal urinary tract infection (UTI)
768,"Ondansetron, Oral",0.8739326191567948,6.35949848428491e-05,0.1398859043950297,0.1398859043950297,#0000ff,#FF0000,0.818080272448612,0.9335981425639756,Large for Gestational Age (LGA)
769,"Terbutaline, Oral",1.3474416959362958,6.46374636977545e-05,0.1396505231043996,0.1396505231043996,#c9c9c9,#FF0000,1.1640594027050952,1.55971346456075,Neonatal Sepsis
770,"Terconazole, Vaginal",1.209604818004577,6.642846069109163e-05,0.1392548603700226,0.1392548603700226,#c9c9c9,#FF0000,1.1016268178246371,1.3281664825744983,Neonatal Sepsis
771,"Clavulanic acid, Oral",1.095375491294683,6.696784940316746e-05,0.1391377882572187,0.1391377882572187,#c9c9c9,#FF0000,1.0474018985814444,1.1455463929882974,Neonatal Jaundice
772,"Calcium, Oral",0.8616435228706931,6.743117413259688e-05,0.1390379759395599,0.1390379759395599,#0000ff,#FF0000,0.8007940586476272,0.9271167193208528,Neonatal Arrhythmia
773,"Enoxaparin, Subcutaneous",1.3490929598797785,6.901782028634554e-05,0.1387012920223771,0.1387012920223771,#c9c9c9,#FF0000,1.1641170265624037,1.563461209541562,Neonatal Sepsis
774,"Linoleic acid, Oral",0.9283441253336944,6.999598244814448e-05,0.1384975628807979,0.1384975628807979,#0000ff,#FF0000,0.8949368332192661,0.9629984855371676,Neonatal Jaundice
775,"Insulin aspart, Injection",2.813337375927397,7.040755684674735e-05,0.1384126908502281,0.1384126908502281,#c9c9c9,#FF0000,1.68934157452633,4.685178717045,Intraventricular Hemorrhage (IVH)
776,"Hydroxyprogesterone caproate, Intramuscular",2.0157052840597296,7.179754770481061e-05,0.1381296796378178,0.1381296796378178,#c9c9c9,#FF0000,1.4260762687359567,2.8491237679649,Neonatal Sepsis
777,"Gabapentin, Oral",2.230242404435874,7.25009662548835e-05,0.1379885401780392,0.1379885401780392,#c9c9c9,#FF0000,1.500662178665956,3.3145242501984247,Bronchopulmonary Dysplasia (BPD)
778,"Digoxin, Oral",2.9473609322098366,7.2596051697716e-05,0.1379695666252051,0.1379695666252051,#c9c9c9,#FF0000,1.727975687563257,5.02723303761693,Transient Tachypnea of the Newborn (TTN)
779,"Mirtazapine, Oral",3.364847136548764,7.314216738809604e-05,0.1378610724853103,0.1378610724853103,#c9c9c9,#FF0000,1.847277176765532,6.129126908916225,Bronchopulmonary Dysplasia (BPD)
780,"Azathioprine, Oral",2.3375901179184337,7.396157616051397e-05,0.1376997947455973,0.1376997947455973,#c9c9c9,#FF0000,1.5360166285283672,3.557466408827357,Other Respiratory Disorder
781,"Fluoxetine, Oral",1.7619168557253906,7.466632670947464e-05,0.1375625071243985,0.1375625071243985,#c9c9c9,#FF0000,1.3312668000459182,2.331877431617893,Neonatal Pneumonia
782,"Ritonavir, Oral",0.4295013960905245,7.75953062809647e-05,0.1370054849434247,0.1370054849434247,#0000ff,#FF0000,0.2824377538055911,0.6531401937528716,Neonatal Jaundice
783,"Cefdinir, Oral",1.4075121815140943,7.83650357493552e-05,0.1368625887983265,0.1368625887983265,#c9c9c9,#FF0000,1.1878975249745052,1.667728486220294,Bronchopulmonary Dysplasia (BPD)
784,"Omega-3 fatty acids, Oral",0.8523139809496655,7.84627496350875e-05,0.1368445492199587,0.1368445492199587,#0000ff,#FF0000,0.7873272668112901,0.9226647580292464,Bronchopulmonary Dysplasia (BPD)
785,"Escitalopram, Oral",0.5287732534832571,7.86173550907724e-05,0.1368160523719863,0.1368160523719863,#0000ff,#FF0000,0.3853968041080945,0.7254890300565323,Postmaturity Syndrome
786,"Esomeprazole, Oral",1.2551798688261335,7.929418027909237e-05,0.1366919562047662,0.1366919562047662,#c9c9c9,#FF0000,1.1212064043560073,1.405161883650945,Bronchopulmonary Dysplasia (BPD)
787,"Heparin, Injection",0.7359251121864754,8.160339907452135e-05,0.1362763916981706,0.1362763916981706,#0000ff,#FF0000,0.6318058052607425,0.8572029035459198,Large for Gestational Age (LGA)
788,"Progesterone, Multiple Routes",3.1871302393532366,8.312140250031672e-05,0.1360095712525133,0.1360095712525133,#c9c9c9,#FF0000,1.789278048547698,5.677037825867585,Newborn Respiratory Distress Syndrome (RDS)
789,"Oxcarbazepine, Oral",3.187130239353222,8.312140250032233e-05,0.1360095712525124,0.1360095712525124,#c9c9c9,#FF0000,1.7892780485476896,5.67703782586756,Newborn Respiratory Distress Syndrome (RDS)
790,"Isometheptene, Oral",1.9496510015358413,8.366752734739257e-05,0.1359147688555103,0.1359147688555103,#c9c9c9,#FF0000,1.3979253242523415,2.7191288131379183,Other Respiratory Disorder
791,"Azithromycin, Oral",1.08639149332355,8.613479880929405e-05,0.1354940452118626,0.1354940452118626,#c9c9c9,#FF0000,1.0423750583093632,1.132266613017415,Bronchopulmonary Dysplasia (BPD)
792,"Clavulanic acid, Oral",0.7242478669208682,8.633445402573509e-05,0.1354605284367113,0.1354605284367113,#0000ff,#FF0000,0.6165111854751633,0.8508117696764139,Postmaturity Syndrome
793,"Potassium chloride, Oral",2.4867302342910937,8.693243484963178e-05,0.1353606052084945,0.1353606052084945,#c9c9c9,#FF0000,1.5777626474301476,3.91936472080235,Retinopathy of Prematurity (ROP)
794,"Amoxicillin, Oral",1.1960355799549127,8.775624460035517e-05,0.1352240656676808,0.1352240656676808,#c9c9c9,#FF0000,1.093689990167713,1.307958490411641,Neonatal Anemia
795,"Pyridoxine, Oral",1.212018878793412,9.02443613083176e-05,0.1348193308123913,0.1348193308123913,#c9c9c9,#FF0000,1.1007956201121905,1.334480021279448,Bronchopulmonary Dysplasia (BPD)
796,"Insulin aspart, Subcutaneous",1.6382178105322085,9.122442968277168e-05,0.134662961435956,0.134662961435956,#c9c9c9,#FF0000,1.279355136172708,2.097742463264435,Neonatal Sepsis
797,"Prochlorperazine, Oral",2.4427869078166835,9.41074054883962e-05,0.1342125399926656,0.1342125399926656,#c9c9c9,#FF0000,1.5603301281060855,3.824323948832248,Newborn Respiratory Distress Syndrome (RDS)
798,"Esomeprazole, Oral",1.2550043638469364,9.417288999583744e-05,0.1342024700554281,0.1342024700554281,#c9c9c9,#FF0000,1.1197879168378349,1.4065484451043122,Other Respiratory Disorder
799,"Caffeine, Oral",1.963663556788121,9.659755604658006e-05,0.1338344620418131,0.1338344620418131,#c9c9c9,#FF0000,1.39877021405192,2.756689072673268,Intraventricular Hemorrhage (IVH)
800,"Codeine, Oral",1.075419533804093,9.663239144718312e-05,0.1338292424152776,0.1338292424152776,#c9c9c9,#FF0000,1.0368210074689237,1.115454996914766,Neonatal Jaundice
801,"Fish oil, Oral",0.728539045029938,9.762997624024638e-05,0.1336805605460403,0.1336805605460403,#0000ff,#FF0000,0.6212467132053169,0.854361284898612,Small for Gestational Age (SGA)
802,"Icosapent, Oral",0.6916298044254996,9.913045363838564e-05,0.1334597635469739,0.1334597635469739,#0000ff,#FF0000,0.574448043160649,0.8327154945776009,Neonatal Pneumonia
803,"Insulin human, Injection",1.374547204190233,0.0001006966138027,0.1332328377844353,0.1332328377844353,#c9c9c9,#FF0000,1.1709242434132807,1.6135800647867569,Large for Gestational Age (LGA)
804,"Omeprazole, Oral",1.4143782987205704,0.0001010369014684,0.1331839993632994,0.1331839993632994,#c9c9c9,#FF0000,1.187589359393597,1.684476166840334,Neonatal Hypoglycemia
805,"Valaciclovir, Oral",1.431354744782709,0.0001042763864003,0.1327271342436032,0.1327271342436032,#c9c9c9,#FF0000,1.194210194280803,1.7155911205780838,Neonatal Death
806,"Linoleic acid, Oral",0.7295185434550806,0.000104521680804,0.1326931205012336,0.1326931205012336,#0000ff,#FF0000,0.6220811894481221,0.8555110076820679,Small for Gestational Age (SGA)
807,"Cyclobenzaprine, Oral",1.3195659351026323,0.0001046654875051,0.1326732166460428,0.1326732166460428,#c9c9c9,#FF0000,1.1470656162040025,1.5180075424504813,Transient Tachypnea of the Newborn (TTN)
808,"Tobramycin, Ophthalmic",0.3248711572666632,0.0001055828994484,0.1325468805286938,0.1325468805286938,#0000ff,#FF0000,0.1840298619560653,0.5735007770042103,Postmaturity Syndrome
809,"Promethazine, Rectal",1.4858725459352629,0.0001076426657753,0.1322671851817789,0.1322671851817789,#c9c9c9,#FF0000,1.2160229973330314,1.8156048262296856,Bronchopulmonary Dysplasia (BPD)
810,"Hydralazine, Oral",3.370131755624408,0.0001081467501282,0.1321995508942265,0.1321995508942265,#c9c9c9,#FF0000,1.8219085147698453,6.234005691390512,Neonatal Hypoglycemia
811,"Azithromycin, Oral",1.0860157873844407,0.0001086208122211,0.1321362318019456,0.1321362318019456,#c9c9c9,#FF0000,1.0415716697997042,1.132356346323295,Other Respiratory Disorder
812,"Omega-3 fatty acids, Oral",0.8540012360142558,0.000111895072225,0.1317063013017848,0.1317063013017848,#0000ff,#FF0000,0.7882878441074718,0.925192639421755,Other Respiratory Disorder
813,"Valaciclovir, Oral",0.7202938060399088,0.0001129345077734,0.1315724445559327,0.1315724445559327,#0000ff,#FF0000,0.6097849779243336,0.8508296953878667,Neonatal Arrhythmia
814,"Hydroxyprogesterone caproate, Intramuscular",1.3686383549202246,0.0001156362590381,0.1312301988894931,0.1312301988894931,#c9c9c9,#FF0000,1.1668100970143225,1.605377731433657,Neonatal Jaundice
815,"Azathioprine, Oral",2.284060064663715,0.0001156999546987,0.1312222270364134,0.1312222270364134,#c9c9c9,#FF0000,1.5008453927866696,3.4759945321917303,Bronchopulmonary Dysplasia (BPD)
816,"Nicotinamide, Oral",0.62602601033118,0.0001161886382977,0.1311612112696358,0.1311612112696358,#0000ff,#FF0000,0.4933437476237743,0.7943924849536059,Neonatal Hypoglycemia
817,"Doconexent, Oral",0.8980722388540509,0.0001170968150207,0.1310484972458789,0.1310484972458789,#0000ff,#FF0000,0.8502683594295566,0.948563753144277,Postmaturity Syndrome
818,"Quetiapine, Oral",2.3120300876730244,0.0001174874993413,0.1310002779941823,0.1310002779941823,#c9c9c9,#FF0000,1.5092255891080624,3.541871516679266,Transient Tachypnea of the Newborn (TTN)
819,"Potassium chloride, Oral",1.293250459814205,0.0001180847287831,0.1309268754518514,0.1309268754518514,#c9c9c9,#FF0000,1.1345616048669205,1.4741348064619455,Neonatal Jaundice
820,"Hydrocortisone acetate, Rectal",0.6392799539830547,0.000119704021287,0.130729708661357,0.130729708661357,#0000ff,#FF0000,0.5089650408055711,0.8029605705683336,Newborn Respiratory Distress Syndrome (RDS)
821,"Heparin, Injection",1.5163942056222002,0.0001205110528067,0.13063243731519,0.13063243731519,#c9c9c9,#FF0000,1.2264400460975262,1.8748991393108272,Small for Gestational Age (SGA)
822,"Terbutaline, Oral",1.6082814874412303,0.0001208026264973,0.1305974541052634,0.1305974541052634,#c9c9c9,#FF0000,1.262282088230156,2.04912148161177,Retinopathy of Prematurity (ROP)
823,"Folic acid, Oral",0.9086961583274684,0.0001215678624665,0.1305060406485312,0.1305060406485312,#0000ff,#FF0000,0.8653893395572574,0.9541701872379792,Neonatal Hypoglycemia
824,"Caffeine, Oral",0.7677824936788298,0.0001241534642095,0.1302013719325826,0.1302013719325826,#0000ff,#FF0000,0.6708555398701904,0.8787137059548583,Large for Gestational Age (LGA)
825,"Fluoxetine, Oral",1.4091821581856194,0.0001243050428413,0.1301837084140837,0.1301837084140837,#c9c9c9,#FF0000,1.182723505127622,1.6790013442189962,Neonatal Sepsis
826,"Desvenlafaxine, Oral",3.232807345552104,0.0001262612729122,0.1299576612205069,0.1299576612205069,#c9c9c9,#FF0000,1.7744142765870248,5.889855301185677,Transient Tachypnea of the Newborn (TTN)
827,"Amphetamine, Oral",1.7225690878117714,0.0001310711834626,0.129416425974633,0.129416425974633,#c9c9c9,#FF0000,1.303586411480775,2.2762160115754155,Bronchopulmonary Dysplasia (BPD)
828,"Amoxicillin, Oral",1.2543410072511183,0.0001311416979695,0.1294086399188115,0.1294086399188115,#c9c9c9,#FF0000,1.1168051615575794,1.4088145512126835,Retinopathy of Prematurity (ROP)
829,"Hydrocortisone, Topical application",0.6394990745887242,0.0001342875724495,0.1290654725651353,0.1290654725651353,#0000ff,#FF0000,0.5083702894768235,0.8044511547295666,Newborn Respiratory Distress Syndrome (RDS)
830,"Cefdinir, Oral",1.397521515482489,0.0001342881869056,0.129065406325627,0.129065406325627,#c9c9c9,#FF0000,1.176922634052512,1.659468795762263,Other Respiratory Disorder
831,"Gabapentin, Oral",2.189718257976488,0.0001350248031497,0.1289862149065546,0.1289862149065546,#c9c9c9,#FF0000,1.464231309370417,3.2746643365912287,Other Respiratory Disorder
832,"Clonazepam, Oral",2.0750459015912783,0.0001357474027682,0.1289089490313847,0.1289089490313847,#c9c9c9,#FF0000,1.4262243302415405,3.0190310194620937,Neonatal Sepsis
833,"Amphetamine, Oral",1.7273898464326318,0.0001373935816951,0.1287344518251562,0.1287344518251562,#c9c9c9,#FF0000,1.304249428741941,2.287810610303853,Other Respiratory Disorder
834,"Vitamin B Complex, Oral",0.7214912859159572,0.0001378182131676,0.1286897795024499,0.1286897795024499,#0000ff,#FF0000,0.6100152444517665,0.8533387983123119,Other Respiratory Disorder
835,"Butalbital, Oral",0.7715120498013139,0.0001396687346474,0.1284966933800114,0.1284966933800114,#0000ff,#FF0000,0.6751027734913086,0.8816892277162126,Large for Gestational Age (LGA)
836,"Pantothenic acid, Oral",1.5209466758933683,0.0001427969733848,0.1281760332478421,0.1281760332478421,#c9c9c9,#FF0000,1.225361031179253,1.8878344684136488,Intraventricular Hemorrhage (IVH)
837,"Pyridoxine, Oral",1.207823024537789,0.0001439478726376,0.1280598249682085,0.1280598249682085,#c9c9c9,#FF0000,1.0957763758565795,1.3313268023899725,Other Respiratory Disorder
838,"Ondansetron, Oral",1.5632476155026298,0.0001453570014035,0.1279188014916302,0.1279188014916302,#c9c9c9,#FF0000,1.2414303981071038,1.9684898252055087,Neonatal Seizure
839,"Azithromycin, Oral",1.2172326024753737,0.000145831558384,0.1278716161075625,0.1278716161075625,#c9c9c9,#FF0000,1.0998086480050209,1.34719363338031,Neonatal Pneumonia
840,"Diltiazem, Oral",2.702053290887057,0.0001516312468304,0.1273070431301284,0.1273070431301284,#c9c9c9,#FF0000,1.615667617832405,4.51893193018796,Other Respiratory Disorder
841,"Prednisone, Oral",1.961551477492062,0.0001582615076566,0.1266874900447279,0.1266874900447279,#c9c9c9,#FF0000,1.3829075362740777,2.782314867715582,Intraventricular Hemorrhage (IVH)
842,"Amoxicillin, Oral",1.714973783685848,0.0001636358940673,0.1262040475434418,0.1262040475434418,#c9c9c9,#FF0000,1.2955420840685308,2.2701964798344405,Neonatal Abstinence Syndrome (NAS)
843,"Amoxicillin, Oral",1.2031030322081966,0.0001651693692924,0.1260690163195507,0.1260690163195507,#c9c9c9,#FF0000,1.0927536342689,1.3245958290287168,Anemia of Prematurity (AOP)
844,"Metoprolol, Oral",0.611068066205578,0.0001655342571217,0.1260370705283288,0.1260370705283288,#0000ff,#FF0000,0.4729098600047829,0.789588488454117,Large for Gestational Age (LGA)
845,"Hydrocodone, Oral",1.6055589499831326,0.0001727263045268,0.1254213839531327,0.1254213839531327,#c9c9c9,#FF0000,1.2540729178992849,2.0555579385201,Neonatal Seizure
846,"Insulin aspart, Subcutaneous",1.537073833139249,0.000173316690593,0.1253719870741057,0.1253719870741057,#c9c9c9,#FF0000,1.228141112718092,1.923717025719092,Transient Tachypnea of the Newborn (TTN)
847,"Sertraline, Oral",1.251481261343129,0.0001739303459143,0.1253208213103992,0.1253208213103992,#c9c9c9,#FF0000,1.113169045937464,1.4069788889736845,Neonatal Hypoglycemia
848,"Naproxen, Oral",2.264670166564765,0.0001749666974682,0.1252348201832444,0.1252348201832444,#c9c9c9,#FF0000,1.4777151603572496,3.47071688842156,Newborn Respiratory Distress Syndrome (RDS)
849,"Topiramate, Oral",2.355129318058725,0.0001757787697114,0.1251677859837446,0.1251677859837446,#c9c9c9,#FF0000,1.5054156750419254,3.684453534486601,Newborn Respiratory Distress Syndrome (RDS)
850,"Hydroxyprogesterone caproate, Route Not Applicable",1.653998160167969,0.0001759113284396,0.1251568730564801,0.1251568730564801,#c9c9c9,#FF0000,1.2716163695455462,2.1513641844802,Neonatal Hypoglycemia
851,"Promethazine, Oral",1.2581410408706883,0.0001760672061356,0.1251440509056953,0.1251440509056953,#c9c9c9,#FF0000,1.1158870635412057,1.4185296437615058,Neonatal Hypoglycemia
852,"Dexamethasone, Oral",2.5650887573961403,0.0001796716317071,0.1248506829362176,0.1248506829362176,#c9c9c9,#FF0000,1.5669466755130423,4.199045466027609,Neonatal Sepsis
853,"Insulin human, Injection",2.4294951742617337,0.0001856224370483,0.1243789843249317,0.1243789843249317,#c9c9c9,#FF0000,1.5253405019275807,3.869592916664901,Intraventricular Hemorrhage (IVH)
854,"Fluoxetine, Oral",0.5868139135535039,0.0001867064953412,0.1242946857698865,0.1242946857698865,#0000ff,#FF0000,0.4436736724800628,0.7761347821589596,Postmaturity Syndrome
855,"Polyethylene glycol, Oral",2.0087360172248285,0.0001879887334556,0.1241956059367219,0.1241956059367219,#c9c9c9,#FF0000,1.3929856735137345,2.8966704134997574,Newborn Respiratory Distress Syndrome (RDS)
856,"Citalopram, Oral",1.5305671288828762,0.0001914775501328,0.1239294045917573,0.1239294045917573,#c9c9c9,#FF0000,1.223826957909705,1.914188701986096,Neonatal Hypoglycemia
857,"Desvenlafaxine, Oral",2.7344941533361915,0.0002022491486397,0.1231371099286125,0.1231371099286125,#c9c9c9,#FF0000,1.6086544459061682,4.648268802326719,Other Respiratory Disorder
858,"Dichloralphenazone, Oral",1.926860891311888,0.0002030126219193,0.1230825653274422,0.1230825653274422,#c9c9c9,#FF0000,1.3632587742974591,2.72346891468246,Other Respiratory Disorder
859,"Progesterone, Vaginal",3.0014177883449413,0.0002031672315831,0.1230715445728838,0.1230715445728838,#c9c9c9,#FF0000,1.680742136332135,5.359839885880772,Small for Gestational Age (SGA)
860,"Dexamethasone, Oral",2.334188893839869,0.0002041646486148,0.1230006484805582,0.1230006484805582,#c9c9c9,#FF0000,1.4922857263321736,3.651068757131972,Newborn Respiratory Distress Syndrome (RDS)
861,"Fluvoxamine, Oral",3.2326039182641444,0.000211701872514,0.1224758433535489,0.1224758433535489,#c9c9c9,#FF0000,1.737678737088718,6.013613373599783,Other Respiratory Disorder
