node,tsne-origin-one,tsne-origin-two,tsne-origin-one-modi,tsne-origin-two-modi,New_Med_Group,color
"Felbamate, Oral",-0.9925277936121972,20.568882652791245,-1283.9750914688032,-189.0873629146448,Central Nervous System,#ff0000
"Fentanyl, Oromucosal",-1.0599642496835884,20.38691690929639,-1284.0425279248743,-189.26932865813967,Central Nervous System,#ff0000
"Fentanyl, Transdermal",4.701589244486087,-64.6527535089838,-1278.2809744307049,-274.30899907641987,Central Nervous System,#ff0000
"Fluoxetine, Oral",23.93191681116488,150.0,-1259.050646864026,-59.65624556743606,Central Nervous System,#ff0000
"Fluphenazine, Oral",-0.9151191850912994,20.53850438095756,-1283.8976828602822,-189.1177411864785,Central Nervous System,#ff0000
"Flurazepam, Oral",-0.9149752694817151,20.53844150768024,-1283.8975389446728,-189.11780405975583,Central Nervous System,#ff0000
"Fluvoxamine, Oral",110.60974597227874,10.424908087127704,-1172.3728177029122,-199.23133748030835,Central Nervous System,#ff0000
"Gabapentin, Oral",111.06057361236054,-67.99624646534295,-1171.9219900628304,-277.65249203277904,Central Nervous System,#ff0000
"Gabapentin, Route Not Applicable",-1.116867282428018,20.71097625957444,-1284.099430957619,-188.9452693078616,Central Nervous System,#ff0000
"Glycerin, Otic",-0.9805468191118508,20.48480012323165,-1283.9631104943028,-189.1714454442044,Central Nervous System,#ff0000
"Haloperidol, Oral",-8.403181475221118,66.49681625441877,-1291.385745150412,-143.15942931301728,Central Nervous System,#ff0000
"Hydrocodone, Oral",-20.406438909100984,-125.11706637479494,-1303.389002584292,-334.773311942231,Central Nervous System,#ff0000
"Hydrocodone, Route Not Applicable",-0.860204586353035,20.53863012751225,-1283.842768261544,-189.1176154399238,Central Nervous System,#ff0000
"Hydromorphone, Oral",78.98620963450483,-91.29820575384798,-1203.996354040686,-300.95445132128407,Central Nervous System,#ff0000
"Hydromorphone, Rectal",-0.9232923924206204,20.50021455505893,-1283.9058560676117,-189.1560310123772,Central Nervous System,#ff0000
"Hydroxyzine, Intramuscular",-0.9156528721436246,20.5278997548466,-1283.8982165473346,-189.12834581258943,Central Nervous System,#ff0000
"Hydroxyzine, Oral",57.394742611669386,141.80200576233585,-1225.5878210635217,-67.8542398051002,Central Nervous System,#ff0000
"Ibuprofen, Oral",-148.27288435988598,47.03633184725357,-1431.2554480350768,-162.6199137201825,Central Nervous System,#ff0000
"Ibuprofen, Route Not Applicable",-0.9151539646969696,20.538556775355342,-1283.897717639888,-189.1176887920807,Central Nervous System,#ff0000
"Iloperidone, Oral",-0.9902047558136644,20.57714000988159,-1283.9727684310046,-189.07910555755447,Central Nervous System,#ff0000
"Imipramine, Oral",-0.5880097981105337,20.8943461729298,-1283.5705734733017,-188.76189939450623,Central Nervous System,#ff0000
"Indomethacin, Oral",150.0,18.843315077378666,-1132.982563675191,-190.8129304900574,Central Nervous System,#ff0000
"Ketorolac, Intramuscular",-0.8251779255666065,20.6844751731766,-1283.8077416007577,-188.9717703942595,Central Nervous System,#ff0000
"Ketorolac, Nasal",-0.7318198696103195,20.595373260309515,-1283.7143835448012,-189.0608723071265,Central Nervous System,#ff0000
"Ketorolac, Ophthalmic",-50.44349633906874,13.235134006531524,-1333.4260600142595,-196.4211115609045,Central Nervous System,#ff0000
"Ketorolac, Oral",-40.079611596715054,-61.29281395116109,-1323.062175271906,-270.94905951859715,Central Nervous System,#ff0000
"Lacosamide, Oral",-24.802825720631347,28.19603992662689,-1307.7853893958222,-181.4602056408092,Central Nervous System,#ff0000
"Lamotrigine, Oral",-20.7110650799699,149.76510543586636,-1303.6936287551607,-59.8911401315697,Central Nervous System,#ff0000
"Levetiracetam, Oral",-119.52174408353036,99.10796965945217,-1402.504307758721,-110.5482759079839,Central Nervous System,#ff0000
"Levodopa, Oral",-0.8520481691781754,19.837582606317422,-1283.8346118443692,-189.81866296111863,Central Nervous System,#ff0000
"Levorphanol, Oral",-1.0647614366706932,20.59467117537926,-1284.0473251118617,-189.0615743920568,Central Nervous System,#ff0000
"Lisdexamfetamine, Oral",98.57866485387362,55.56364583273299,-1184.4038988213174,-154.09259973470307,Central Nervous System,#ff0000
"Lithium carbonate, Oral",8.672490755490827,117.17110595666668,-1274.3100729197,-92.48513961076938,Central Nervous System,#ff0000
"Lorazepam, Oral",-45.34676460139893,144.1902891175264,-1328.32932827659,-65.46595644990967,Central Nervous System,#ff0000
"Lurasidone, Oral",-5.882425216442215,64.38948213901173,-1288.8649888916332,-145.26676342842433,Central Nervous System,#ff0000
"Magnesium salicylate, Oral",-0.9141057793402751,20.536230464093848,-1283.896669454531,-189.1200151033422,Central Nervous System,#ff0000
"Maprotiline, Oral",-0.7669832502259055,20.590511060195382,-1283.7495469254168,-189.06573450724068,Central Nervous System,#ff0000
"Meclofenamic acid, Oral",-0.9148853222257004,20.53853581759625,-1283.8974489974166,-189.1177097498398,Central Nervous System,#ff0000
"Meloxicam, Oral",-60.863672472826025,-24.114743731141274,-1343.846236148017,-233.7709892985773,Central Nervous System,#ff0000
"Memantine, Oral",-0.8736774860063576,20.52528003495752,-1283.8562411611972,-189.1309655324785,Central Nervous System,#ff0000
"Meperidine, Injection",-0.8675898557197002,20.36120173886528,-1283.8501535309106,-189.2950438285708,Central Nervous System,#ff0000
"Meperidine, Oral",113.23843653967435,-66.28726590838002,-1169.7441271355165,-275.9435114758161,Central Nervous System,#ff0000
"Meprobamate, Oral",-0.9151131886075916,20.538451986559807,-1283.8976768637986,-189.11779358087625,Central Nervous System,#ff0000
"Metamfetamine, Oral",-0.9048352154876512,20.549182359225423,-1283.8873988906785,-189.10706320821063,Central Nervous System,#ff0000
"Methadone, Oral",17.151116990809953,-67.94908941156376,-1265.831446684381,-277.60533497899985,Central Nervous System,#ff0000
"Methylphenidate, Oral",-104.5239020621176,82.19289940642389,-1387.5064657373086,-127.46334616101215,Central Nervous System,#ff0000
"Milnacipran, Oral",-0.9236401884771794,20.55838281547585,-1283.906203863668,-189.0978627519602,Central Nervous System,#ff0000
"Mirtazapine, Oral",69.60829673009701,97.88600655663492,-1213.374266945094,-111.77023901080112,Central Nervous System,#ff0000
"Modafinil, Oral",-60.75480990852738,40.81528302667766,-1343.7373735837184,-168.8409625407584,Central Nervous System,#ff0000
"Morphine, Injection",-0.8424957705900908,20.62926195679455,-1283.825059445781,-189.0269836106415,Central Nervous System,#ff0000
"Morphine, Oral",3.464754509532668,-78.83358648559862,-1279.5178091656585,-288.48983205303466,Central Nervous System,#ff0000
"Nabumetone, Oral",-0.8164470452500439,20.37302191500476,-1283.799010720441,-189.2832236524313,Central Nervous System,#ff0000
"Nalbuphine, Injection",-0.9155689213713742,20.527889275967084,-1283.8981325965624,-189.12835629146892,Central Nervous System,#ff0000
"Naloxone, Oral",-0.8997501972813495,20.312045314866765,-1283.8823138724722,-189.3442002525693,Central Nervous System,#ff0000
"Naloxone, Sublingual",-85.26851096839027,-62.15274853151601,-1368.2510746435812,-271.8089940989521,Central Nervous System,#ff0000
"Naltrexone, Oral",-0.6941787419158914,20.59867410736979,-1283.6767424171069,-189.05757146006627,Central Nervous System,#ff0000
"Naltrexone, Route Not Applicable",-0.9150472272865215,20.538493902078017,-1283.8976109024777,-189.11775166535804,Central Nervous System,#ff0000
"Naproxen, Oral",-129.53509957203215,-47.09680546117288,-1412.517663247223,-256.7530510286089,Central Nervous System,#ff0000
"Naproxen, Route Not Applicable",-0.9250793445733336,20.505097712932155,-1283.9076430197642,-189.1511478545039,Central Nervous System,#ff0000
"Nefazodone, Oral",-0.3811383050716017,21.21651932488774,-1283.3637019802625,-188.43972624254832,Central Nervous System,#ff0000
"Nortriptyline, Oral",67.88446356517892,-68.9754034499615,-1215.098100110012,-278.63164901739754,Central Nervous System,#ff0000
"Olanzapine, Oral",-39.62096454184426,113.28854485562982,-1322.603528217035,-96.36770071180624,Central Nervous System,#ff0000
"Opium, Oral",-0.9153770338918434,20.53844150768024,-1283.8979407090828,-189.11780405975583,Central Nervous System,#ff0000
"Opium, Rectal",-0.9863598104434744,20.34756871656253,-1283.9689234856344,-189.30867685087352,Central Nervous System,#ff0000
"Oxaprozin, Oral",-0.8736175211690238,20.52529051383709,-1283.85618119636,-189.13095505359897,Central Nervous System,#ff0000
"Oxazepam, Oral",-15.43231967293164,25.54434897603008,-1298.4148833481229,-184.111896591406,Central Nervous System,#ff0000
"Oxcarbazepine, Oral",-132.90131326471734,52.174933367424615,-1415.8838769399083,-157.48131220001144,Central Nervous System,#ff0000
"Oxycodone, Oral",-40.50127233991515,-109.96950855626712,-1323.483836015106,-319.6257541237032,Central Nervous System,#ff0000
"Oxycodone, Route Not Applicable",-0.9254547244550508,20.618489668610664,-1283.908018399646,-189.0377558988254,Central Nervous System,#ff0000
"Oxymorphone, Oral",-1.8476623529682,15.90016457080344,-1284.8302260281591,-193.75608099663265,Central Nervous System,#ff0000
"Paroxetine, Oral",-150.0,33.29966294683908,-1432.982563675191,-176.35658262059698,Central Nervous System,#ff0000
"Pentazocine, Oral",-0.8230911492272242,19.88516719838248,-1283.805654824418,-189.7710783690536,Central Nervous System,#ff0000
"Perphenazine, Oral",0.3145977236699764,24.996230223079607,-1282.667965951521,-184.66001534435645,Central Nervous System,#ff0000
"Phendimetrazine, Oral",-0.9149608779207484,20.538514859837107,-1283.8975245531117,-189.11773070759887,Central Nervous System,#ff0000
"Phenobarbital, Oral",62.84384332440064,-36.159852163967216,-1220.1387203507902,-245.8160977314033,Central Nervous System,#ff0000
"Phentermine, Oral",-0.6531148213061897,21.02504923763533,-1283.6356784964971,-188.6311963298008,Central Nervous System,#ff0000
"Phenyltoloxamine, Oral",5.193252938795723,8.124898813319305,-1277.7893107363952,-201.53134675411675,Central Nervous System,#ff0000
"Phenytoin, Oral",58.78228097582311,-43.41563794632823,-1224.2002826993678,-253.0718835137643,Central Nervous System,#ff0000
"Pimozide, Oral",-0.7436857116229589,20.589002101539307,-1283.7262493868138,-189.06724346589675,Central Nervous System,#ff0000
"Piroxicam, Oral",-0.8736582972584017,20.52529051383709,-1283.8562219724492,-189.13095505359897,Central Nervous System,#ff0000
"Polidocanol, Multiple Routes",-1.4271709240962025,-19.455308888552395,-1284.409734599287,-229.11155445598845,Central Nervous System,#ff0000
"Polidocanol, Otic",-31.47357807150182,-21.013916475994705,-1314.4561417466928,-230.6701620434308,Central Nervous System,#ff0000
"Pramipexole, Oral",21.671374366128163,8.787247832312772,-1261.311189309063,-200.8689977351233,Central Nervous System,#ff0000
"Pregabalin, Oral",-87.60252832861843,-15.929798842188577,-1370.5850920038097,-225.58604440962463,Central Nervous System,#ff0000
"Primidone, Oral",-0.8516272160200629,20.667436515018068,-1283.834190891211,-188.988809052418,Central Nervous System,#ff0000
"Protriptyline, Oral",-0.7500132012589802,20.43688020702075,-1283.73257687645,-189.2193653604153,Central Nervous System,#ff0000
"Quetiapine, Oral",147.20653805256444,44.12733200915224,-1135.7760256226263,-165.52891355828382,Central Nervous System,#ff0000
"Ramelteon, Oral",0.6326152420134576,20.9773074623769,-1282.3499484331774,-188.6789381050592,Central Nervous System,#ff0000
"Risperidone, Oral",27.751437090307466,96.40318222614366,-1255.2311265848834,-113.2530633412924,Central Nervous System,#ff0000
"Ropinirole, Oral",54.24436995239233,-26.224522569148817,-1228.7381937227983,-235.8807681365849,Central Nervous System,#ff0000
"Salsalate, Oral",-1.2332782204508703,20.476029301043013,-1284.215841895642,-189.18021626639305,Central Nervous System,#ff0000
"Secobarbital, Oral",-0.8997022254114597,20.609006282612256,-1283.8822659006023,-189.0472392848238,Central Nervous System,#ff0000
"Selegiline, Transdermal",-0.8551243653336655,20.569857188589964,-1283.8376880405249,-189.0863883788461,Central Nervous System,#ff0000
"Sertraline, Oral",38.51421392712368,147.7386892283929,-1244.468349748067,-61.91755633904316,Central Nervous System,#ff0000
"Sodium oxybate, Oral",-16.406896992486395,24.151569657565943,-1299.3894606676772,-185.5046759098701,Central Nervous System,#ff0000
"Sulindac, Oral",6.776401399536098,15.022537450205704,-1276.2061622756548,-194.6337081172304,Central Nervous System,#ff0000
"Tapentadol, Oral",-0.6664198194149549,20.112286433885345,-1283.648983494606,-189.54395913355071,Central Nervous System,#ff0000
"Temazepam, Oral",65.62574405119724,40.14440419972536,-1217.3568196239935,-169.5118413677107,Central Nervous System,#ff0000
"Tiagabine, Oral",-0.9626125355605096,20.49934480805576,-1283.9451762107517,-189.1569007593803,Central Nervous System,#ff0000
"Topiramate, Oral",134.44719597764498,-38.07233151402518,-1148.535367697546,-247.72857708146125,Central Nervous System,#ff0000
"Tramadol, Oral",-146.68308459938794,-10.665042091039451,-1429.6656482745789,-220.3212876584755,Central Nervous System,#ff0000
"Tranylcypromine, Oral",-0.9938350270661828,20.60617698513204,-1283.976398702257,-189.050068582304,Central Nervous System,#ff0000
"Trazodone, Oral",146.30562633638385,-8.966279489531843,-1136.676937338807,-218.6225250569679,Central Nervous System,#ff0000
"Triazolam, Oral",1.4356883295917555,21.439185036579147,-1281.5468753455991,-188.2170605308569,Central Nervous System,#ff0000
"Valproic acid, Oral",95.86433250579051,-6.881212993181919,-1187.1182311694004,-216.537458560618,Central Nervous System,#ff0000
"Venlafaxine, Oral",77.68719136323085,132.01478465116594,-1205.29537231196,-77.64146091627012,Central Nervous System,#ff0000
"Vilazodone, Oral",1.7344163590600203,21.184432995686365,-1281.2481473161308,-188.4718125717497,Central Nervous System,#ff0000
"Zaleplon, Oral",57.31056397301293,24.209475945993944,-1225.671999702178,-185.4467696214421,Central Nervous System,#ff0000
"Ziprasidone, Oral",38.551140273957,73.35330433128766,-1244.431423401234,-136.3029412361484,Central Nervous System,#ff0000
"Zolpidem, Oral",124.17806167477062,95.35258024071037,-1158.8045020004204,-114.3036653267257,Central Nervous System,#ff0000
"Zolpidem, Sublingual",-0.6397354667991237,20.624190179089283,-1283.62229914199,-189.0320553883468,Central Nervous System,#ff0000
"Zonisamide, Oral",-51.39470416221575,79.304836369676,-1334.3772678374066,-130.35140919776006,Central Nervous System,#ff0000
"Acetazolamide, Oral",-74.01146939522513,-82.19026417834131,-1209.506574973983,-715.160141191997,"Electrolytic, Caloric, Water",#00cc99
"Acetylcysteine, Inhalation",5.786572029382427,15.66828006124976,-1129.708533549376,-617.3015969524059,"Electrolytic, Caloric, Water",#00cc99
"Acetylcysteine, Oral",-42.961427387587605,-132.22900020562165,-1178.456532966346,-765.1988772192774,"Electrolytic, Caloric, Water",#00cc99
"Acetylcysteine, Route Not Applicable",-16.588449107501475,-19.13001926110857,-1152.0835546862595,-652.0998962747643,"Electrolytic, Caloric, Water",#00cc99
"Amiloride, Oral",35.86400825740773,111.88216263945424,-1099.6310973213506,-521.0877143742015,"Electrolytic, Caloric, Water",#00cc99
"Amino acids, Oral",61.244018722468354,67.23339354893884,-1074.25108685629,-565.7364834647169,"Electrolytic, Caloric, Water",#00cc99
"Bifidobacterium breve, Oral",142.32161493572136,-61.225708666861976,-993.173490643037,-694.1955856805178,"Electrolytic, Caloric, Water",#00cc99
"Bifidobacterium longum infantis, Oral",150.0,-42.31567860606712,-985.4951055787584,-675.2855556197228,"Electrolytic, Caloric, Water",#00cc99
"Bumetanide, Oral",-54.14938628315524,-43.992578968725496,-1189.6444918619136,-676.9624559823812,"Electrolytic, Caloric, Water",#00cc99
"Calcium acetate, Oral",9.950250530929878,-65.38094938067849,-1125.5448550478284,-698.3508263943343,"Electrolytic, Caloric, Water",#00cc99
"Calcium chloride, Intravenous",-65.52483650390003,18.455356557966184,-1201.0199420826584,-614.5145204556895,"Electrolytic, Caloric, Water",#00cc99
"Calcium citrate, Oral",3.710048218708323,-11.970530196814508,-1131.78505736005,-644.9404072104702,"Electrolytic, Caloric, Water",#00cc99
"Casein, Oral",-34.84410703677062,-78.15626404550606,-1170.3392126155288,-711.1261410591618,"Electrolytic, Caloric, Water",#00cc99
"Chlorthalidone, Oral",89.23011792026983,11.32179585044571,-1046.2649876584885,-621.64808116321,"Electrolytic, Caloric, Water",#00cc99
"Citric acid, Oral",-150.0,79.61001657255989,-1285.4951055787585,-553.3598604410959,"Electrolytic, Caloric, Water",#00cc99
"Dextrose, unspecified form, Intravenous",-39.96140497123132,10.547347116656596,-1175.4565105499896,-622.4225298969991,"Electrolytic, Caloric, Water",#00cc99
"Etacrynic acid, Oral",24.71652009713344,-2.845040651220188,-1110.7785854816248,-635.8149176648759,"Electrolytic, Caloric, Water",#00cc99
"Furosemide, Oral",-123.57734338950868,6.048322739117054,-1259.072448968267,-626.9215542745387,"Electrolytic, Caloric, Water",#00cc99
"Hydrochlorothiazide, Oral",89.53370601122742,-137.28623535855505,-1045.9613995675309,-770.2561123722107,"Electrolytic, Caloric, Water",#00cc99
"Hydrolyzed soy protein, Oral",-17.541977953769475,-87.56103255736936,-1153.0370835325275,-720.5309095710251,"Electrolytic, Caloric, Water",#00cc99
"Indapamide, Oral",-79.0486457450071,-16.77873675287006,-1214.5437513237653,-649.7486137665258,"Electrolytic, Caloric, Water",#00cc99
"Lactulose, Oral",-136.70898922500004,-63.749692932255854,-1272.2040948037584,-696.7195699459115,"Electrolytic, Caloric, Water",#00cc99
"Lactulose, Route Not Applicable",-108.27703484218272,-49.61779050428258,-1243.772140420941,-682.5876675179383,"Electrolytic, Caloric, Water",#00cc99
"Levocarnitine, Oral",-49.8753287220466,81.63523240706536,-1185.3704343008048,-551.3346446065904,"Electrolytic, Caloric, Water",#00cc99
"Methazolamide, Oral",-1.1929478143131291,-38.776386786169866,-1136.6880533930714,-671.7462637998256,"Electrolytic, Caloric, Water",#00cc99
"Metolazone, Oral",52.89314911114542,-25.44223100410697,-1082.6019564676128,-658.4121080177626,"Electrolytic, Caloric, Water",#00cc99
"Monopotassium phosphate, Oral",90.78892062890264,-34.34306552325252,-1044.7061849498557,-667.3129425369083,"Electrolytic, Caloric, Water",#00cc99
"Picosulfuric acid, Oral",21.25361834792068,-31.687167513870364,-1114.2414872308375,-664.6570445275261,"Electrolytic, Caloric, Water",#00cc99
"Potassium bicarbonate, Oral",23.78971124048229,-105.0167522513752,-1111.705394338276,-737.986629265031,"Electrolytic, Caloric, Water",#00cc99
"Potassium chloride, Intravenous",-52.98254584707827,36.13937088415494,-1188.4776514258365,-596.8305061295008,"Electrolytic, Caloric, Water",#00cc99
"Potassium chloride, Oral",-17.718423849692897,150.0,-1153.2135294284512,-482.9698770136557,"Electrolytic, Caloric, Water",#00cc99
"Potassium citrate, Oral",49.90047035452236,-67.4373991225596,-1085.5946352242358,-700.4072761362153,"Electrolytic, Caloric, Water",#00cc99
"Sodium chloride, Inhalation",110.0725082121656,59.5039883550813,-1025.4225973665928,-573.4658886585744,"Electrolytic, Caloric, Water",#00cc99
"Sodium chloride, Injection",-17.71894418552472,39.695414955427424,-1153.2140497642831,-593.2744620582283,"Electrolytic, Caloric, Water",#00cc99
"Sodium chloride, Intravenous",-85.56032087939263,48.555667060319934,-1221.055426458151,-584.4142099533358,"Electrolytic, Caloric, Water",#00cc99
"Sodium chloride, Irrigation",4.082109833594871,-150.0,-1131.4129957451637,-782.9698770136557,"Electrolytic, Caloric, Water",#00cc99
"Sodium chloride, Multiple Routes",-15.564350807991929,5.84507204036737,-1151.0594563867503,-627.1248049732883,"Electrolytic, Caloric, Water",#00cc99
"Sodium chloride, Ophthalmic",-23.91127928609943,-44.12683751612674,-1159.4063848648575,-677.0967145297825,"Electrolytic, Caloric, Water",#00cc99
"Sodium chloride, Oral",-23.47088202322867,123.58265490316673,-1158.9659876019869,-509.387222110489,"Electrolytic, Caloric, Water",#00cc99
"Sodium citrate, Oral",-138.32204565730694,93.61558962465858,-1273.8171512360652,-539.3542873889971,"Electrolytic, Caloric, Water",#00cc99
"Sodium phosphate, monobasic, Oral",5.121206978508553,75.0452379024407,-1130.3738986002495,-557.924639111215,"Electrolytic, Caloric, Water",#00cc99
"Soybean oil, Intravenous",51.44792670199513,17.989398315540058,-1084.0471788767632,-614.9804786981157,"Electrolytic, Caloric, Water",#00cc99
"Spironolactone, Oral",-96.46381467835292,-128.25090346154056,-1231.9589202571112,-761.2207804751963,"Electrolytic, Caloric, Water",#00cc99
"Tolevamer, Oral",-38.36207164799727,-18.10097651523148,-1173.8571772267555,-651.0708535288873,"Electrolytic, Caloric, Water",#00cc99
"Torasemide, Oral",24.81271083146055,43.730716714311455,-1110.6823947472976,-589.2391602993442,"Electrolytic, Caloric, Water",#00cc99
"Triamterene, Oral",74.70208355425555,-117.52972188305768,-1060.7930220245028,-750.4995988967135,"Electrolytic, Caloric, Water",#00cc99
"Acetic acid, Otic",111.38827117961762,-77.03891059720839,-741.6049897631672,-1058.060060617019,"Eye, Ear, Nose Throat",#cc99cc
"Acetic acid, Vaginal",-40.351944289345454,-5.286094785716244,-893.3452052321302,-986.3072448055268,"Eye, Ear, Nose Throat",#cc99cc
"Alcaftadine, Ophthalmic",-25.974546514781565,66.89499539741882,-878.9678074575663,-914.1261546223918,"Eye, Ear, Nose Throat",#cc99cc
"Aluminum acetate, Otic",38.36246615533079,-50.42285907720053,-814.630794787454,-1031.444009097011,"Eye, Ear, Nose Throat",#cc99cc
"Antipyrine, Otic",-99.47746631695176,94.49030206516444,-952.4707272597366,-886.5308479546462,"Eye, Ear, Nose Throat",#cc99cc
"Azelastine, Nasal",123.5887414300891,-8.272299722689041,-729.4045195126957,-989.2934497424995,"Eye, Ear, Nose Throat",#cc99cc
"Azelastine, Ophthalmic",12.23666723272953,-118.38847591701192,-840.7565937100553,-1099.4096259368223,"Eye, Ear, Nose Throat",#cc99cc
"Bacitracin, Ophthalmic",112.2774050627882,-43.83076048803257,-740.7158558799965,-1024.8519105078433,"Eye, Ear, Nose Throat",#cc99cc
"Bacitracin, Topical application",-35.813943822136835,-32.77232829915478,-888.8072047649216,-1013.7934783189654,"Eye, Ear, Nose Throat",#cc99cc
"Benzocaine, Otic",-92.27499818693283,101.89366953611471,-945.2682591297176,-879.127480483696,"Eye, Ear, Nose Throat",#cc99cc
"Benzocaine, Rectal",3.1221534081689413,-8.10103373829304,-849.8711075346158,-989.1221837581036,"Eye, Ear, Nose Throat",#cc99cc
"Bepotastine, Ophthalmic",62.49513348327108,83.37428811724803,-790.4981274595137,-897.6468619025626,"Eye, Ear, Nose Throat",#cc99cc
"Besifloxacin, Ophthalmic",-17.141430060354907,23.28103490880818,-870.1346910031397,-957.7401151110024,"Eye, Ear, Nose Throat",#cc99cc
"Bimatoprost, Ophthalmic",-70.0898087576411,-79.70852293992944,-923.083069700426,-1060.72967295974,"Eye, Ear, Nose Throat",#cc99cc
"Brimonidine, Ophthalmic",3.845891341744135,68.84074924530674,-849.1473696010406,-912.180400774504,"Eye, Ear, Nose Throat",#cc99cc
"Brimonidine, Topical application",26.741856308217024,-38.08168533951444,-826.2514046345677,-1019.1028353593252,"Eye, Ear, Nose Throat",#cc99cc
"Brinzolamide, Ophthalmic",49.20085141705266,-14.2633616472761,-803.7924095257322,-995.2845116670868,"Eye, Ear, Nose Throat",#cc99cc
"Bromfenac, Ophthalmic",8.958742214283319,-69.12988816522473,-844.0345187285014,-1050.1510381850353,"Eye, Ear, Nose Throat",#cc99cc
"Budesonide, Inhalation",-45.02486823397408,92.9507278147638,-898.0181291767589,-888.0704222050468,"Eye, Ear, Nose Throat",#cc99cc
"Budesonide, Nasal",58.30832259485811,6.868164588881825,-794.6849383479266,-974.1529854309288,"Eye, Ear, Nose Throat",#cc99cc
"Budesonide, Oral",-92.39977891547268,46.85035686261477,-945.3930398582576,-934.170793157196,"Eye, Ear, Nose Throat",#cc99cc
"Budesonide, Route Not Applicable",16.728245989759728,-9.904863653047755,-836.265014953025,-990.9260136728584,"Eye, Ear, Nose Throat",#cc99cc
"Capsaicin, Topical application",-25.88921280597464,-16.0484857002065,-878.8824737487594,-997.0696357200172,"Eye, Ear, Nose Throat",#cc99cc
"Chloroxylenol, Otic",96.10979862747668,68.20214652248617,-756.8834623153081,-912.8190034973244,"Eye, Ear, Nose Throat",#cc99cc
"Chloroxylenol, Topical application",-14.153045951013866,-45.48613228555367,-867.1463068937986,-1026.5072823053642,"Eye, Ear, Nose Throat",#cc99cc
"Ciclesonide, Inhalation",-52.93914311120598,-103.9573159364916,-905.9324040539908,-1084.9784659563022,"Eye, Ear, Nose Throat",#cc99cc
"Ciclesonide, Nasal",85.45294624220844,-63.34036304755905,-767.5403147005763,-1044.3615130673695,"Eye, Ear, Nose Throat",#cc99cc
"Ciprofloxacin, Ophthalmic",-105.09629355141004,-66.78252298039169,-958.0895544941948,-1047.8036730002025,"Eye, Ear, Nose Throat",#cc99cc
"Ciprofloxacin, Oral",31.53160469980085,66.36461113607893,-821.461656242984,-914.6565388837316,"Eye, Ear, Nose Throat",#cc99cc
"Ciprofloxacin, Otic",14.56993806303737,148.95810061517074,-838.4233228797474,-832.06304940464,"Eye, Ear, Nose Throat",#cc99cc
"Colistin, Otic",25.05003328241162,104.551768561697,-827.9432276603732,-876.4693814581136,"Eye, Ear, Nose Throat",#cc99cc
"Cromoglicic acid, Inhalation",68.99438540655149,-20.60021488346146,-783.9988755362333,-1001.621364903272,"Eye, Ear, Nose Throat",#cc99cc
"Cromoglicic acid, Ophthalmic",-3.6017405013169537,-89.70771803012414,-856.5950014441017,-1070.7288680499348,"Eye, Ear, Nose Throat",#cc99cc
"Cromoglicic acid, Oral",1.9360073050515887,21.8968660540489,-851.0572536377332,-959.1242839657616,"Eye, Ear, Nose Throat",#cc99cc
"Cromoglicic acid, Route Not Applicable",-5.10771704301456,5.45392216507733,-858.1009779857993,-975.5672278547332,"Eye, Ear, Nose Throat",#cc99cc
"Cyclopentolate, Ophthalmic",70.70145869117516,-43.111514689965205,-782.2918022516096,-1024.1326647097758,"Eye, Ear, Nose Throat",#cc99cc
"Cyclosporine, Ophthalmic",-87.6212206628746,9.761658547723073,-940.6144816056594,-971.2594914720876,"Eye, Ear, Nose Throat",#cc99cc
"Cyclosporine, Oral",-61.710774206819536,3.3787451065963694,-914.7040351496044,-977.6424049132142,"Eye, Ear, Nose Throat",#cc99cc
"Dexamethasone, Injection",93.58833477090296,-23.68445837662553,-759.4049261718818,-1004.7056083964362,"Eye, Ear, Nose Throat",#cc99cc
"Dexamethasone, Ophthalmic",-73.49398408678962,-53.59918526364771,-926.4872450295744,-1034.6203352834584,"Eye, Ear, Nose Throat",#cc99cc
"Dexamethasone, Oral",57.99806213054822,-63.01894608838403,-794.9951988122366,-1044.0400961081946,"Eye, Ear, Nose Throat",#cc99cc
"Dexamethasone, Otic",25.03787126033103,150.0,-827.9553896824538,-831.0211500198106,"Eye, Ear, Nose Throat",#cc99cc
"Dexamethasone, Route Not Applicable",2.2620635123984414,-50.59529330075159,-850.7311974303864,-1031.6164433205622,"Eye, Ear, Nose Throat",#cc99cc
"Difluprednate, Ophthalmic",-40.069192107705206,17.910857684142997,-893.06245305049,-963.1102923356676,"Eye, Ear, Nose Throat",#cc99cc
"Dorzolamide, Ophthalmic",59.41565232286351,29.443688827938644,-793.5776086199213,-951.577461191872,"Eye, Ear, Nose Throat",#cc99cc
"Echothiophate, Ophthalmic",12.355433288531316,-36.67679511505008,-840.6378276542534,-1017.6979451348608,"Eye, Ear, Nose Throat",#cc99cc
"Emedastine, Ophthalmic",50.68291380979002,-35.73543756313194,-802.3103471329948,-1016.7565875829424,"Eye, Ear, Nose Throat",#cc99cc
"Epinastine, Ophthalmic",-15.272320888112006,-112.94944530587294,-868.2655818308967,-1093.9705953256837,"Eye, Ear, Nose Throat",#cc99cc
"Flunisolide, Inhalation",38.70886643230489,19.067716830707383,-814.2843945104798,-961.9534331891032,"Eye, Ear, Nose Throat",#cc99cc
"Flunisolide, Nasal",13.03454420570526,43.42770009667589,-839.9587167370795,-937.5934499231348,"Eye, Ear, Nose Throat",#cc99cc
