,Medication,odds ratio,p-val,95% CI (LL),95% CI (UL),best_shrink_coeff,Disease
684,"Pantoprazole, Oral",1.1680562728862067,0.0125111133166984,1.0339936658937017,1.319500787705094,1.0,Transient Tachypnea of the Newborn (TTN)
685,"Metoclopramide, Oral",1.0506453267420148,0.6000201583716276,0.8734915417533807,1.2637278666591765,1.0,Transient Tachypnea of the Newborn (TTN)
686,"Nystatin, Topical application",1.2226432917577126,0.0011176391739445,1.0834262603218612,1.3797492950152852,0.0124878575694038,Bronchopulmonary Dysplasia (BPD)
687,"Codeine, Oral",0.9984502016311466,0.9841912149677556,0.8564426717512091,1.1640041277939392,0.2058165112999266,Anemia of Prematurity (AOP)
688,"Escitalopram, Oral",1.0935584799916576,0.3870810963574256,0.8929431855848505,1.3392455068442075,1.0,Neonatal Sepsis
689,"Hydroxychloroquine, Oral",1.019271753663425,0.9480115517975332,0.574250937508549,1.8091653664921483,0.101237264280286,Neonatal Anemia
690,"Amphetamine, Oral",1.006440712678586,0.975310178877294,0.6702166380813385,1.511336559827466,1.0,Newborn Respiratory Distress Syndrome (RDS)
691,"Clavulanic acid, Oral",1.0586218901138924,0.3395969446547389,0.9418087169577012,1.1899234802672167,1.0,Newborn Respiratory Distress Syndrome (RDS)
692,"Sucralfate, Oral",1.036532456694279,0.8481583313888309,0.717908346504773,1.4965692194714364,0.1548904292988755,Bronchopulmonary Dysplasia (BPD)
693,"Folic acid, Oral",0.9244747319437396,9.73667473518668e-05,0.8886740780378557,0.9617176320586264,1.0,Transient Tachypnea of the Newborn (TTN)
694,"Ursodeoxycholic acid, Oral",1.0610666335047227,0.7056672365901469,0.7801032524963458,1.443222287734686,0.033033475187482,Neonatal Hypoglycemia
695,"Methyldopa, Oral",1.0955245720989764,0.6351529345565743,0.7515447494441685,1.596942948454202,1.0176831070205372,Neonatal Seizure
696,"Ondansetron, Oral",0.9692368022981492,0.4917578502821063,0.8866339449780942,1.0595353180983296,1.0,Neonatal Sepsis
697,"Morphine, Oral",1.026166346430928,0.9495959456655482,0.4606907105130416,2.285736062215628,0.0150458727745014,Bronchopulmonary Dysplasia (BPD)
698,"Codeine, Oral",1.0899975242966131,0.3318207741723403,0.9158819757853548,1.297213652396612,0.0899376246568492,Neonatal Pneumonia
699,"Ascorbic acid, Oral",0.9097970034611996,0.0079341537584648,0.8484672048008973,0.9755599071165216,0.1120644455010639,Neonatal Pneumonia
700,"Doconexent, Oral",0.9018759285086582,1.134209721208518e-05,0.8612336138224231,0.9444361870797398,1.0,Transient Tachypnea of the Newborn (TTN)
701,"Schizochytrium DHA oil, Oral",1.06783639939077,0.8448032623479358,0.553482034489709,2.0601835376917648,0.0706175684791396,Small for Gestational Age (SGA)
702,"Mirtazapine, Oral",1.0235016338009844,0.9560889535184274,0.4476947703785401,2.339887940856541,0.2736361603603906,Other Respiratory Disorder
703,"Insulin glargine, Subcutaneous",1.0270204420885465,0.9107979259767648,0.6441794934857402,1.6373867829294726,0.2584318610688386,Anemia of Prematurity (AOP)
704,"Indomethacin, Oral",0.94333459449986,0.7798995958090607,0.6265853682967815,1.420205772757088,1.3129946671941493,Large for Gestational Age (LGA)
705,"Sucralfate, Oral",1.035738926113439,0.8894179333387261,0.6313600811147122,1.699117754123119,1.0,Neonatal Sepsis
706,"Prochlorperazine, Oral",1.0276385532516348,0.9082599096376968,0.6463263949830295,1.6339128408284198,0.4002001598558484,Other Respiratory Disorder
707,"Amlodipine, Oral",1.0169224465443687,0.9453908363916056,0.6291461891990355,1.6437058350497753,1.0,Neonatal Sepsis
708,"Insulin lispro, Injection",0.9567424317176432,0.7853563617420558,0.6959602399232127,1.3152419177710255,0.0879130350331297,Neonatal Anemia
709,"Butalbital, Oral",1.0861339454694825,0.6602098858951397,0.7514588794128699,1.569862276992213,0.2672689954953041,Intraventricular Hemorrhage (IVH)
710,"Insulin lispro, Injection",1.0285409500111895,0.8946186077382059,0.6782444679562466,1.55975689567757,0.0661827826994287,Neonatal Pneumonia
711,"Dicyclomine, Oral",1.0433785284282566,0.8449049950098009,0.6818223710021809,1.596660361825576,0.0262258422738669,Bronchopulmonary Dysplasia (BPD)
712,"Ergocalciferol, Oral",1.1740103857085562,0.2535605158670835,0.8913951147579076,1.5462283368311738,1.0,Transient Tachypnea of the Newborn (TTN)
713,"Fish oil, Oral",0.927397663559082,6.411262495563935e-05,0.8937481400348145,0.962314088106904,5.875026559665691,Neonatal Jaundice
714,"Nifedipine, Oral",1.0748125481139712,0.4979343267795656,0.8724121947170417,1.3241699515192271,1.0,neonatal urinary tract infection (UTI)
715,"Ondansetron, Oral",0.9029620179947448,0.002847586838384,0.8444024305915765,0.9655827321220828,0.0490904172406049,Large for Gestational Age (LGA)
716,"Terbutaline, Oral",0.9076029671530744,0.1977131459408474,0.7831236290755964,1.051868588050926,1.0,Neonatal Sepsis
717,"Terconazole, Vaginal",1.1315613193978478,0.0123210854560957,1.027170477977256,1.2465613518009904,1.0,Neonatal Sepsis
718,"Clavulanic acid, Oral",1.0503792487807773,0.0336057534378944,1.0038196694170431,1.0990983738244506,5.627448519082777,Neonatal Jaundice
719,"Calcium, Oral",0.8739387476152771,0.0003164664389883,0.8121456479522802,0.9404334512031224,4.503232258496331,Neonatal Arrhythmia
720,"Enoxaparin, Subcutaneous",1.0138955009656354,0.8683398588962127,0.8612559731331061,1.1935871784304977,1.0,Neonatal Sepsis
721,"Linoleic acid, Oral",0.9303392114385676,0.0001290010187303,0.8965756851496639,0.965374215112307,0.0265997953314918,Neonatal Jaundice
722,"Insulin aspart, Injection",1.0110637383520549,0.9693127720268068,0.5771967184122637,1.7710597624712907,0.0549415740869355,Intraventricular Hemorrhage (IVH)
723,"Hydroxyprogesterone caproate, Intramuscular",0.9914695006040884,0.9620856958107632,0.6964251409153508,1.4115110338149086,1.0,Neonatal Sepsis
724,"Gabapentin, Oral",1.0252067429146725,0.9164144874909526,0.6440322646221665,1.6319816932375726,0.0682308956823275,Bronchopulmonary Dysplasia (BPD)
725,"Digoxin, Oral",1.0844526933391785,0.8101896028403826,0.5596026809634926,2.1015582735696734,1.0,Transient Tachypnea of the Newborn (TTN)
726,"Mirtazapine, Oral",1.0276007297623064,0.948719883606625,0.4482072848911963,2.355970764875816,0.0181276865478248,Bronchopulmonary Dysplasia (BPD)
727,"Azathioprine, Oral",1.0115582934336471,0.9627695477800676,0.6243512894198627,1.638901365872377,0.3381310730000403,Other Respiratory Disorder
728,"Fluoxetine, Oral",1.0432716851140589,0.8107329409263131,0.7376132706771429,1.475591413860466,2.040706041888394,Neonatal Pneumonia
729,"Ritonavir, Oral",0.916999592061446,0.6869306748900739,0.6016788919639021,1.3975698052098318,5.786683088992944,Neonatal Jaundice
730,"Cefdinir, Oral",1.1049143371562082,0.3009649453311948,0.9145924352878751,1.3348412312956377,0.0325745719441922,Bronchopulmonary Dysplasia (BPD)
731,"Omega-3 fatty acids, Oral",0.8225644761250197,6.278666788037632e-06,0.75571788723499,0.8953239413961839,0.0119908606879948,Bronchopulmonary Dysplasia (BPD)
732,"Esomeprazole, Oral",1.0940142873238656,0.1463174234964696,0.9691083283165184,1.235019064326769,0.0106768917312638,Bronchopulmonary Dysplasia (BPD)
733,"Heparin, Injection",0.8402521197685965,0.0231522630906692,0.7230520800339653,0.9764491995409992,4.035928133154768,Large for Gestational Age (LGA)
734,"Progesterone, Multiple Routes",1.0079507234680452,0.9827838066012464,0.4909714398352017,2.069294827578508,1.0,Newborn Respiratory Distress Syndrome (RDS)
735,"Oxcarbazepine, Oral",1.0306196017179186,0.9428604906053496,0.4517738147246501,2.3511251179809585,1.0,Newborn Respiratory Distress Syndrome (RDS)
736,"Isometheptene, Oral",1.0297788728009811,0.8850602278793964,0.6917616211786828,1.532962359288425,0.3256747507479036,Other Respiratory Disorder
737,"Azithromycin, Oral",0.9920129324688012,0.7227599870131733,0.9490238340119546,1.036949360929279,0.0361040928556306,Bronchopulmonary Dysplasia (BPD)
738,"Potassium chloride, Oral",1.0155772776190428,0.9555293555908078,0.589890294450479,1.7484559697272517,0.0437809059125561,Retinopathy of Prematurity (ROP)
739,"Amoxicillin, Oral",1.0765575481295702,0.1320725168041825,0.9780075648777306,1.1850380263466014,1.4739404134747294,Neonatal Anemia
740,"Pyridoxine, Oral",1.0966444854638735,0.0777086887542379,0.9898116181219166,1.2150080939443917,0.0147176480536102,Bronchopulmonary Dysplasia (BPD)
741,"Insulin aspart, Subcutaneous",0.9988610522092368,0.9930651345408362,0.7725044041159083,1.2915439657103152,1.0,Neonatal Sepsis
742,"Prochlorperazine, Oral",1.0329604385295916,0.9113613320980376,0.583608637252566,1.8282924539814205,1.0,Newborn Respiratory Distress Syndrome (RDS)
743,"Esomeprazole, Oral",1.093857698958869,0.1488447988940238,0.9684225738381628,1.2355398334317933,0.4390666916507514,Other Respiratory Disorder
744,"Caffeine, Oral",1.077559013988229,0.6926158283435142,0.7440393942844055,1.56058057886038,0.2021625218495633,Intraventricular Hemorrhage (IVH)
745,"Codeine, Oral",1.0217333788825291,0.2560807543224013,0.98451662203179,1.06035700582514,7.51912709623523,Neonatal Jaundice
746,"Fish oil, Oral",0.741337385490566,0.0002168563724511,0.6326059290811235,0.8687574584137536,0.0879795848694319,Small for Gestational Age (SGA)
747,"Icosapent, Oral",0.8399244176781236,0.0515889085407089,0.7046253696188661,1.0012029907375144,0.0536704912328729,Neonatal Pneumonia
748,"Insulin human, Injection",1.042681253222421,0.6239774623831054,0.8822250447550974,1.232320712594684,3.3115623287170592,Large for Gestational Age (LGA)
749,"Omeprazole, Oral",0.97215757527747,0.7744548040860394,0.8014157630237507,1.1792759698206248,0.0527411452617073,Neonatal Hypoglycemia
750,"Valaciclovir, Oral",1.3981733380272707,0.0002952947826071,1.166103790970398,1.6764276887767589,1.0,Neonatal Death
751,"Linoleic acid, Oral",0.7299208755481835,0.0001146105722097,0.6220210925371157,0.8565376495319341,4.230410748323865,Small for Gestational Age (SGA)
752,"Cyclobenzaprine, Oral",1.1493977232514578,0.0528501738189198,0.9982883851341776,1.3233802435135682,1.0,Transient Tachypnea of the Newborn (TTN)
753,"Promethazine, Rectal",1.0605349036868843,0.6103395078897552,0.8459636120147785,1.329530331995533,0.0221129107839976,Bronchopulmonary Dysplasia (BPD)
754,"Hydralazine, Oral",0.9898229624496372,0.9738054522509352,0.5375113178830346,1.8227513810337563,0.0270249474142109,Neonatal Hypoglycemia
755,"Azithromycin, Oral",0.9981640757030666,0.9353201010999354,0.9548333005356336,1.0434612214145071,0.0730972151379684,Other Respiratory Disorder
756,"Omega-3 fatty acids, Oral",0.8477150058385631,0.0001230649873955,0.7791615240227138,0.9223000738200288,0.0895365262228319,Other Respiratory Disorder
757,"Valaciclovir, Oral",0.896413711149337,0.1986020630708767,0.7587559225796559,1.0590461538732407,0.7610621257976005,Neonatal Arrhythmia
758,"Hydroxyprogesterone caproate, Intramuscular",1.0394128376416003,0.6439826178930947,0.8822434748588145,1.2245815104804905,6.022058681159502,Neonatal Jaundice
759,"Azathioprine, Oral",1.0090710968101662,0.9705047666725648,0.6252284003069581,1.628564022232149,0.0102122815029949,Bronchopulmonary Dysplasia (BPD)
760,"Nicotinamide, Oral",0.8128708613554034,0.0597735100467657,0.6551467313001855,1.008566486975142,0.049152512867465,Neonatal Hypoglycemia
761,"Quetiapine, Oral",1.0972421453970145,0.6906226102575819,0.6947630685471831,1.7328789916150822,1.0,Transient Tachypnea of the Newborn (TTN)
762,"Potassium chloride, Oral",1.040016127083958,0.5661622730992288,0.9095495888637382,1.1891968924376672,7.342201740841135,Neonatal Jaundice
763,"Hydrocortisone acetate, Rectal",0.8817400654010035,0.2922522884084003,0.6976231804034827,1.1144491249326105,1.0,Newborn Respiratory Distress Syndrome (RDS)
764,"Heparin, Injection",1.1488382462463755,0.2801747390842322,0.8930890680491429,1.4778249597450266,0.0112872517556108,Small for Gestational Age (SGA)
765,"Terbutaline, Oral",0.8862505075061688,0.3754635876329913,0.6785487494313986,1.1575291572095807,0.1759380440346759,Retinopathy of Prematurity (ROP)
766,"Folic acid, Oral",0.9077945980904624,0.0001004520885846,0.8646036063585909,0.9531431817558664,0.0838248237275807,Neonatal Hypoglycemia
767,"Caffeine, Oral",0.8415743763305418,0.0108827431145388,0.7369485149624639,0.961054153060088,0.5673733927088004,Large for Gestational Age (LGA)
768,"Fluoxetine, Oral",1.0386033655791675,0.6963119728920084,0.8587073076572055,1.2561869933718883,1.0,Neonatal Sepsis
769,"Desvenlafaxine, Oral",1.0812114763271636,0.8538006613297444,0.4712234618838687,2.4808150508211853,1.0,Transient Tachypnea of the Newborn (TTN)
770,"Amphetamine, Oral",1.0208141047161663,0.9011364484427116,0.7375498600216054,1.412869139934407,0.0214590988755208,Bronchopulmonary Dysplasia (BPD)
771,"Amoxicillin, Oral",0.9800410757178746,0.779951823546842,0.8507848347867216,1.1289346857422842,0.0959883221889717,Retinopathy of Prematurity (ROP)
772,"Hydrocortisone, Topical application",0.8807037995834627,0.2931375919479141,0.6949783755063417,1.1160623264510054,1.0,Newborn Respiratory Distress Syndrome (RDS)
773,"Cefdinir, Oral",1.0534020846165058,0.5974689852118884,0.8684210654838802,1.2777856226415982,0.1376675092956415,Other Respiratory Disorder
774,"Gabapentin, Oral",1.0198539923101837,0.9346203340494952,0.6375955004022763,1.6312884343989118,0.5572952091127549,Other Respiratory Disorder
775,"Clonazepam, Oral",1.0347902913381202,0.8797645531811946,0.6643724830756806,1.6117328371133857,1.0,Neonatal Sepsis
776,"Amphetamine, Oral",1.0198558356251195,0.9059456775452384,0.7360300000258387,1.4131297982719422,0.0210104949408882,Other Respiratory Disorder
777,"Vitamin B Complex, Oral",0.9110950900392348,0.2736654847369336,0.7711936704879108,1.0763758765919669,0.3963367216832729,Other Respiratory Disorder
778,"Butalbital, Oral",0.8406171130806753,0.0097176065473113,0.7369601564416184,0.9588539144586284,0.0564975817284599,Large for Gestational Age (LGA)
779,"Pantothenic acid, Oral",1.2285333060747643,0.1037119318406434,0.9587710060035666,1.5741966274367878,0.0958244949717705,Intraventricular Hemorrhage (IVH)
780,"Pyridoxine, Oral",1.0775178566984265,0.1584554722645998,0.971319481310956,1.1953273396070974,0.2258300513741829,Other Respiratory Disorder
781,"Ondansetron, Oral",0.9921456661291548,0.9546833073719234,0.7558950836459566,1.3022349848751125,0.0360119019100705,Neonatal Seizure
782,"Azithromycin, Oral",1.1022822645590504,0.0681108900892905,0.9927827231152232,1.2238591209049592,0.1133655638174839,Neonatal Pneumonia
783,"Diltiazem, Oral",1.0035611142303609,0.9906207890265388,0.5548083752997602,1.815284258192989,0.3919884098979842,Other Respiratory Disorder
784,"Prednisone, Oral",1.0905834967749737,0.6700439346375658,0.7318656643414134,1.6251238736663691,0.0338227360130877,Intraventricular Hemorrhage (IVH)
785,"Amoxicillin, Oral",1.2342015630551566,0.1847633740123,0.9043395996295772,1.6843821711132911,0.5610658122584057,Neonatal Abstinence Syndrome (NAS)
786,"Amoxicillin, Oral",1.0096623049783988,0.8589567579801843,0.908061930723206,1.1226304457917315,0.1921799084629811,Anemia of Prematurity (AOP)
787,"Metoprolol, Oral",0.8771905765021524,0.2469454451275551,0.702686289878221,1.0950310523883,0.1175061006696782,Large for Gestational Age (LGA)
788,"Hydrocodone, Oral",0.9550962690766808,0.7696053031447513,0.7023070515529793,1.298874731767351,1.1966441349468897,Neonatal Seizure
789,"Insulin aspart, Subcutaneous",0.8710989197034121,0.2280437650280561,0.6960157804497962,1.0902243156298452,1.0,Transient Tachypnea of the Newborn (TTN)
790,"Sertraline, Oral",1.0369800289210376,0.5553808976307628,0.919086462745758,1.1699961037055753,0.2547257453748136,Neonatal Hypoglycemia
791,"Naproxen, Oral",1.073993556073913,0.8251539209531442,0.5701136805375784,2.023214312978164,1.0,Newborn Respiratory Distress Syndrome (RDS)
792,"Topiramate, Oral",1.0606614140692732,0.8558569030870549,0.5618365163310336,2.0023665293990605,1.0,Newborn Respiratory Distress Syndrome (RDS)
793,"Hydroxyprogesterone caproate, Route Not Applicable",0.9796421823533016,0.8787928142880947,0.7520807776167423,1.2760581496140808,0.0629784463891251,Neonatal Hypoglycemia
794,"Promethazine, Oral",1.032286225365597,0.613529611012734,0.91252468160219,1.167765510965216,0.2251910869521854,Neonatal Hypoglycemia
795,"Dexamethasone, Oral",1.0245864159231262,0.935813561102008,0.5673125480790504,1.850439104949816,1.0,Neonatal Sepsis
796,"Insulin human, Injection",1.0672476945227485,0.8106690492855753,0.6266365597236992,1.817668669007032,0.0193557491047445,Intraventricular Hemorrhage (IVH)
797,"Polyethylene glycol, Oral",1.059972602642428,0.8145977728093848,0.6514476867168325,1.7246847924428,1.0,Newborn Respiratory Distress Syndrome (RDS)
798,"Citalopram, Oral",1.066098322108464,0.6080297284548793,0.8347800207373938,1.3615151347279608,1.22818086531371,Neonatal Hypoglycemia
799,"Desvenlafaxine, Oral",1.0236884086764204,0.9476139061084788,0.509164594083688,2.058151666936644,0.4183404974516699,Other Respiratory Disorder
800,"Dichloralphenazone, Oral",1.028115206261038,0.8954484931722482,0.6798989498205781,1.5546734961483906,1.7253124143835812,Other Respiratory Disorder
801,"Progesterone, Vaginal",1.0258836497038104,0.9451425621825964,0.4954193829480546,2.124336065470333,0.0357507389593597,Small for Gestational Age (SGA)
802,"Dexamethasone, Oral",0.9867863938686752,0.9586755581205324,0.5966366382354759,1.6320609978028753,1.0,Newborn Respiratory Distress Syndrome (RDS)
803,"Fluvoxamine, Oral",1.0286943753337834,0.9529499291682146,0.4019347649093783,2.632795692808388,0.4284874502903462,Other Respiratory Disorder
804,"Hydromorphone, Oral",1.0327598244593017,0.918886977234985,0.5553462141632263,1.9205908455220269,0.708365751338593,Neonatal Hypoglycemia
805,"Fluoxetine, Oral",1.0785610345768806,0.4477887245124071,0.8872413757549026,1.3111357710496443,0.0107106367875732,Neonatal Hypoglycemia
806,"Prenatal Vitamins, Oral",0.8113775516823709,3.450286677660771e-05,0.734958602460419,0.895742330479808,0.0352730858410773,Neonatal Arrhythmia
807,"Benzonatate, Oral",1.0583578243680176,0.6964293810303208,0.7959514126640455,1.4072734422971416,1.0,Newborn Respiratory Distress Syndrome (RDS)
808,"Escitalopram, Oral",1.1177654895927942,0.3966857407597191,0.8640525009108695,1.4459765910144615,7.862091879554538,Small for Gestational Age (SGA)
809,"Promethazine, Rectal",0.9548552319208398,0.876782950431392,0.5325111174031076,1.7121680358016125,0.2539015610637272,Retinopathy of Prematurity (ROP)
810,"Cholecalciferol, Oral",0.932237208075831,0.1904377590678383,0.8392828327488385,1.035486701514714,0.4006629011658535,Retinopathy of Prematurity (ROP)
811,"Trazodone, Oral",1.0225627404278053,0.937530753368867,0.5852806669084959,1.786552362363782,1.0235665598503216,Neonatal Hypoglycemia
812,"Amphetamine, Oral",0.9832219410475616,0.9579786692784492,0.5239691301636937,1.8450044663038048,0.0815837608027324,Anemia of Prematurity (AOP)
813,"Thyroid, porcine, Oral",1.0629760102728891,0.8854316039505828,0.4631639988975007,2.43956352632175,1.0,neonatal urinary tract infection (UTI)
814,"Prednisone, Oral",1.085208935517571,0.4573703908070179,0.8746929653554861,1.3463906540606012,2.8570948653263497,Small for Gestational Age (SGA)
815,"Vitamin B Complex, Oral",0.901778157472969,0.222112785939097,0.7638728114438862,1.0645801671592556,0.021439262846412,Bronchopulmonary Dysplasia (BPD)
816,"Nitrofurantoin, Oral",1.1833926267886288,0.3228306805447201,0.8475290183522194,1.65235417173138,0.1448694703218631,Neonatal Abstinence Syndrome (NAS)
817,"Iron, Oral",0.9593972081397388,1.7570243276926225e-05,0.9414152876040972,0.9777226003296096,0.1281626886320477,Neonatal Jaundice
818,"Fluvoxamine, Oral",1.0328147964974264,0.945940691349644,0.4061554539921934,2.626350067145776,0.0299368095761215,Bronchopulmonary Dysplasia (BPD)
819,"Desvenlafaxine, Oral",1.0265913415304864,0.941248529172819,0.5108518641975982,2.063004671933071,0.0243023033579443,Bronchopulmonary Dysplasia (BPD)
820,"Hydroxyzine, Oral",1.1282943272308508,0.0804015814626531,0.9854970805573126,1.2917827094336918,1.0,Transient Tachypnea of the Newborn (TTN)
821,"Buprenorphine, Sublingual",1.0235354471685414,0.9489750457313744,0.5019707076542645,2.0870237956834408,1.0,Neonatal Sepsis
822,"Promethazine, Oral",1.102322362832585,0.4963541850645346,0.8325398670401516,1.4595272126976837,0.0146071928453943,Persistent Pulmonary Hypertension of the Newborn (PPHN)
823,"Trazodone, Oral",1.0195975986465906,0.9407706455789516,0.6110669253159268,1.7012527107868305,1.0,Neonatal Sepsis
824,"Prednisone, Oral",1.016568236082302,0.847905514397501,0.8594221658981,1.2024485981596291,1.0,Neonatal Sepsis
825,"Ondansetron, Oral",1.1039244351954995,0.2780700495758564,0.9233130299996166,1.3198656566367408,1.0,neonatal urinary tract infection (UTI)
826,"Influenza Virus Vaccine (Subvirion), Intramuscular",1.0795460627764937,0.6493036780931196,0.7761862455977633,1.501469149016813,4.287397299439029,Small for Gestational Age (SGA)
827,"Clindamycin, Vaginal",1.0516889297919587,0.804138571768833,0.7061653963734341,1.5662755647999138,0.2338292919133313,Anemia of Prematurity (AOP)
828,"Promethazine, Rectal",1.0462572190960606,0.6972234409758529,0.8331223787516556,1.313917614541628,1.5533377076772752,Other Respiratory Disorder
829,"Sucralfate, Oral",1.0237497221303364,0.9013704796459148,0.7062823487553447,1.483915739093444,1.5925960197594589,Other Respiratory Disorder
830,"Guaifenesin, Oral",1.1436126105960087,0.0003177887524435,1.0630482161920305,1.2302826750409286,0.0382363033558954,Neonatal Jaundice
831,"Ampicillin, Oral",1.0649176379764216,0.6778478273184156,0.7914665360275999,1.4328458931000652,0.3133708400543606,Anemia of Prematurity (AOP)
832,"Sumatriptan, Oral",1.0335138266043242,0.896730256706681,0.6282468018420964,1.7002089412160382,1.0,Newborn Respiratory Distress Syndrome (RDS)
833,"Tramadol, Oral",1.0131110165669357,0.9489331227198212,0.6800478671207512,1.5092965973629615,1.0,Newborn Respiratory Distress Syndrome (RDS)
834,"Human Rho(D) immune globulin, Intramuscular",0.8228670306927274,0.0005994952208477,0.7361621408861081,0.9197839886007152,0.0507761076446124,Neonatal Jaundice
835,"Neomycin, Otic",1.0603286839886636,0.6974118560904394,0.7892213785998893,1.4245647020911676,1.5678575549847216,Other Respiratory Disorder
836,"Amlodipine, Oral",1.0083591235415876,0.9783198501447008,0.5531904382893029,1.838043559056976,0.0100882990976291,Small for Gestational Age (SGA)
837,"Progesterone, Oral",1.0282266792076231,0.8818194589956765,0.7123773407518788,1.4841152902455623,1.4395167267417717,Small for Gestational Age (SGA)
838,"Benzocaine, Otic",1.0492045251389392,0.8412210788372714,0.6558023862053598,1.6786003813461423,1.0,Newborn Respiratory Distress Syndrome (RDS)
839,"Cyclobenzaprine, Oral",0.9892478643417868,0.8941135206716511,0.8436672618340213,1.1599494034856992,1.0,Newborn Respiratory Distress Syndrome (RDS)
840,"Polymyxin B, Otic",1.060482613394966,0.7017370173828898,0.7852062664007963,1.4322648983279649,1.4416247583721045,Other Respiratory Disorder
841,"Enoxaparin, Subcutaneous",1.0078441394182307,0.9162407763305308,0.871272559738136,1.1658232524446326,1.0,Transient Tachypnea of the Newborn (TTN)
842,"Iron, Oral",0.896869090657448,0.000198339722218,0.8468974538828797,0.9497893305603882,1.0,Neonatal Sepsis
843,"Thyroid, porcine, Oral",1.0955956084009777,0.8487411736182602,0.4287343525155311,2.799705062364988,1.0,Neonatal Death
844,"Progesterone, Oral",1.047269142313036,0.8826201912073747,0.5672751189387916,1.9334051852879224,1.0,neonatal urinary tract infection (UTI)
845,"Methylprednisolone, Oral",1.1228598129456837,0.0060287594739536,1.0337329358724636,1.2196710734231344,5.609723145405418,Neonatal Jaundice
846,"Potassium chloride, Oral",1.0209474696541412,0.9374070034746204,0.6085458144247842,1.7128270560507244,2.601577493911704,Neonatal Arrhythmia
847,"Hydrocodone, Oral",1.227846731064148,0.0670994369953742,0.9856475327817388,1.5295605628211506,1.0,Neonatal Death
848,"Neomycin, Otic",1.0691429046018168,0.6555052873024239,0.7970277190709788,1.4341616020491434,0.0965256551560551,Bronchopulmonary Dysplasia (BPD)
849,"Azithromycin, Oral",0.8146657665808121,5.413135387858069e-06,0.7457905573694609,0.8899017353875109,0.2407182066640256,Small for Gestational Age (SGA)
850,"Polymyxin B, Otic",1.0691566742432153,0.6609809521043555,0.7929626202046351,1.4415509192398257,0.0565844143175401,Bronchopulmonary Dysplasia (BPD)
851,"Brompheniramine, Oral",1.0772678506631923,0.872567784246508,0.4338578662291661,2.6748530161707578,1.0,Transient Tachypnea of the Newborn (TTN)
852,"Oxycodone, Oral",1.1264012705805582,0.4869289246309057,0.8052969061862189,1.5755428992944618,0.0142518927301814,Intraventricular Hemorrhage (IVH)
853,"Iron, Oral",0.8847067534997382,1.5656186729443615e-06,0.8415660902252325,0.930058908954574,1.0,Transient Tachypnea of the Newborn (TTN)
854,"Ciprofloxacin, Oral",1.0181607349474615,0.9704113899764548,0.3933684758889859,2.635318653448256,0.0344621168812001,Retinopathy of Prematurity (ROP)
855,"Levosalbutamol, Inhalation",1.0202618222531177,0.9641607000898186,0.4253170881332591,2.447430905059496,0.3432424207465362,Neonatal Pneumonia
856,"Metronidazole, Oral",1.0393728069367394,0.8901905889892019,0.6007346993018847,1.7982910477037048,0.0236443104418758,Neonatal Abstinence Syndrome (NAS)
857,"Hydroxychloroquine, Oral",0.9533159803487744,0.8239016217189234,0.6256946238456149,1.4524838855137534,9.224979054212524,Large for Gestational Age (LGA)
858,"Glyburide, Oral",0.9437376332365942,0.3409844814436044,0.8376980383217666,1.0632001982137935,1.0,Neonatal Sepsis
859,"Metoprolol, Oral",1.045188116476698,0.8014370664771586,0.7406326091486408,1.474979882508611,4.536947428558698,Small for Gestational Age (SGA)
860,"Lisdexamfetamine, Oral",1.0197147420869,0.965668488220376,0.4191670473621552,2.4806772425766628,0.3591326804071423,Other Respiratory Disorder
861,"Atenolol, Oral",1.060690692338614,0.560161661245563,0.8699696409649947,1.2932229951907463,9.195479900462018,Neonatal Jaundice
862,"Doconexent, Oral",1.1617263261479394,0.0032260652121876,1.051430741567382,1.28359196997922,0.3228322417438582,Retinopathy of Prematurity (ROP)
863,"Insulin glargine, Subcutaneous",0.9742172457266414,0.7196830197264392,0.8446987114008541,1.1235949919909436,0.0194219303706402,Neonatal Jaundice
864,"Cyanocobalamin, Oral",0.8916919005843454,5.315143284537727e-07,0.8526211552344771,0.9325530344705788,1.0,Neonatal Sepsis
865,"Diazepam, Oral",1.0294103881589105,0.9376562749036952,0.4978977053032022,2.1283202070677696,1.0,Newborn Respiratory Distress Syndrome (RDS)
866,"Sulfamethoxazole, Oral",1.0327053965476276,0.8477244018486157,0.7435663558613238,1.4342774221181858,0.0656482773502599,Anemia of Prematurity (AOP)
867,"Sulfamethoxazole, Oral",1.0421343224919193,0.7934292057121011,0.7651893231967876,1.4193140353532978,0.0171454584597415,Neonatal Anemia
868,"Emtricitabine, Oral",0.9441669093734668,0.8239560963899654,0.569138378178679,1.5663170626598937,7.752671157701908,Neonatal Jaundice
869,"Ciprofloxacin, Oral",1.0563994977693667,0.8749826835215713,0.5333222581299256,2.092505763401872,1.6298279277531986,Small for Gestational Age (SGA)
870,"Trimethoprim, Oral",1.0336189533074858,0.8434447872888169,0.7444598214132949,1.435091740220788,0.4112271096977538,Anemia of Prematurity (AOP)
871,"Betamethasone, Injection",1.0199598081165335,0.8491906698295119,0.831982231583068,1.2504089278368764,5.173905010499428,Neonatal Jaundice
872,"Nicotinamide, Oral",0.8185867782450648,0.1288553599866464,0.6322152919102624,1.0598989333094897,0.0214304474332094,Small for Gestational Age (SGA)
