node,New_Med_Group,tsne-origin-one,tsne-origin-two,tsne-origin-one-modi,tsne-origin-two-modi,color
"Hydroxyzine, Oral",Central Nervous System,57.394742611669386,141.80200576233585,-1225.5878210635215,-67.8542398051002,#ff0000
"Ibuprofen, Oral",Central Nervous System,-148.27288435988598,47.036331847253564,-1431.2554480350768,-162.6199137201825,#ff0000
"Ibuprofen, Route Not Applicable",Central Nervous System,-0.9151539646969695,20.538556775355346,-1283.897717639888,-189.1176887920807,#ff0000
"Iloperidone, Oral",Central Nervous System,-0.9902047558136644,20.57714000988159,-1283.9727684310046,-189.07910555755447,#ff0000
"Imipramine, Oral",Central Nervous System,-0.5880097981105337,20.8943461729298,-1283.5705734733015,-188.76189939450626,#ff0000
"Indomethacin, Oral",Central Nervous System,150.0,18.843315077378662,-1132.982563675191,-190.8129304900574,#ff0000
"Ketorolac, Intramuscular",Central Nervous System,-0.8251779255666065,20.684475173176594,-1283.8077416007575,-188.97177039425947,#ff0000
"Ketorolac, Nasal",Central Nervous System,-0.7318198696103195,20.595373260309515,-1283.7143835448012,-189.06087230712654,#ff0000
"Ketorolac, Ophthalmic",Central Nervous System,-50.443496339068744,13.235134006531524,-1333.4260600142597,-196.42111156090454,#ff0000
"Ketorolac, Oral",Central Nervous System,-40.079611596715054,-61.292813951161094,-1323.062175271906,-270.94905951859715,#ff0000
"Lacosamide, Oral",Central Nervous System,-24.802825720631347,28.196039926626895,-1307.7853893958222,-181.46020564080916,#ff0000
"Lamotrigine, Oral",Central Nervous System,-20.7110650799699,149.76510543586636,-1303.6936287551607,-59.8911401315697,#ff0000
"Levetiracetam, Oral",Central Nervous System,-119.52174408353035,99.10796965945215,-1402.5043077587213,-110.5482759079839,#ff0000
"Levodopa, Oral",Central Nervous System,-0.8520481691781754,19.837582606317426,-1283.8346118443692,-189.81866296111863,#ff0000
"Levorphanol, Oral",Central Nervous System,-1.0647614366706932,20.59467117537926,-1284.0473251118617,-189.0615743920568,#ff0000
"Lisdexamfetamine, Oral",Central Nervous System,98.57866485387362,55.56364583273299,-1184.4038988213174,-154.09259973470307,#ff0000
"Lithium carbonate, Oral",Central Nervous System,8.672490755490827,117.17110595666668,-1274.3100729197001,-92.48513961076938,#ff0000
"Lorazepam, Oral",Central Nervous System,-45.34676460139893,144.1902891175264,-1328.3293282765899,-65.46595644990967,#ff0000
"Lurasidone, Oral",Central Nervous System,-5.882425216442215,64.38948213901173,-1288.8649888916332,-145.26676342842433,#ff0000
"Magnesium salicylate, Oral",Central Nervous System,-0.9141057793402751,20.536230464093848,-1283.896669454531,-189.1200151033422,#ff0000
"Maprotiline, Oral",Central Nervous System,-0.7669832502259055,20.590511060195382,-1283.7495469254168,-189.06573450724068,#ff0000
"Meclofenamic acid, Oral",Central Nervous System,-0.9148853222257003,20.538535817596255,-1283.8974489974166,-189.1177097498398,#ff0000
"Meloxicam, Oral",Central Nervous System,-60.863672472826025,-24.114743731141274,-1343.846236148017,-233.77098929857732,#ff0000
"Memantine, Oral",Central Nervous System,-0.8736774860063576,20.525280034957518,-1283.8562411611972,-189.13096553247854,#ff0000
"Meperidine, Injection",Central Nervous System,-0.8675898557197002,20.361201738865276,-1283.8501535309106,-189.29504382857078,#ff0000
"Meperidine, Oral",Central Nervous System,113.23843653967435,-66.28726590838002,-1169.7441271355165,-275.9435114758161,#ff0000
"Meprobamate, Oral",Central Nervous System,-0.9151131886075916,20.538451986559807,-1283.8976768637986,-189.11779358087625,#ff0000
"Metamfetamine, Oral",Central Nervous System,-0.9048352154876511,20.549182359225426,-1283.8873988906785,-189.10706320821063,#ff0000
"Methadone, Oral",Central Nervous System,17.151116990809953,-67.94908941156376,-1265.831446684381,-277.60533497899985,#ff0000
"Methylphenidate, Oral",Central Nervous System,-104.5239020621176,82.19289940642389,-1387.5064657373086,-127.46334616101217,#ff0000
"Milnacipran, Oral",Central Nervous System,-0.9236401884771794,20.558382815475852,-1283.906203863668,-189.0978627519602,#ff0000
"Mirtazapine, Oral",Central Nervous System,69.60829673009701,97.88600655663492,-1213.374266945094,-111.77023901080113,#ff0000
"Modafinil, Oral",Central Nervous System,-60.75480990852738,40.81528302667766,-1343.7373735837184,-168.8409625407584,#ff0000
"Morphine, Injection",Central Nervous System,-0.8424957705900908,20.62926195679455,-1283.825059445781,-189.0269836106415,#ff0000
"Morphine, Oral",Central Nervous System,3.4647545095326677,-78.83358648559862,-1279.5178091656583,-288.48983205303466,#ff0000
"Nabumetone, Oral",Central Nervous System,-0.8164470452500439,20.373021915004756,-1283.799010720441,-189.2832236524313,#ff0000
"Nalbuphine, Injection",Central Nervous System,-0.9155689213713742,20.527889275967084,-1283.8981325965624,-189.12835629146898,#ff0000
"Naloxone, Oral",Central Nervous System,-0.8997501972813495,20.312045314866765,-1283.8823138724722,-189.3442002525693,#ff0000
"Naloxone, Sublingual",Central Nervous System,-85.26851096839027,-62.15274853151601,-1368.2510746435812,-271.8089940989521,#ff0000
"Naltrexone, Oral",Central Nervous System,-0.6941787419158914,20.59867410736979,-1283.6767424171069,-189.05757146006627,#ff0000
"Naltrexone, Route Not Applicable",Central Nervous System,-0.9150472272865215,20.538493902078017,-1283.8976109024775,-189.11775166535804,#ff0000
"Naproxen, Oral",Central Nervous System,-129.53509957203215,-47.09680546117288,-1412.517663247223,-256.7530510286089,#ff0000
"Naproxen, Route Not Applicable",Central Nervous System,-0.9250793445733336,20.505097712932155,-1283.9076430197642,-189.1511478545039,#ff0000
"Nefazodone, Oral",Central Nervous System,-0.38113830507160174,21.21651932488774,-1283.3637019802625,-188.43972624254832,#ff0000
"Nortriptyline, Oral",Central Nervous System,67.88446356517892,-68.9754034499615,-1215.098100110012,-278.63164901739754,#ff0000
"Olanzapine, Oral",Central Nervous System,-39.62096454184426,113.28854485562982,-1322.603528217035,-96.36770071180624,#ff0000
"Opium, Oral",Central Nervous System,-0.9153770338918434,20.538441507680233,-1283.8979407090828,-189.11780405975583,#ff0000
"Opium, Rectal",Central Nervous System,-0.9863598104434743,20.347568716562535,-1283.9689234856344,-189.30867685087352,#ff0000
"Oxaprozin, Oral",Central Nervous System,-0.8736175211690238,20.525290513837092,-1283.85618119636,-189.13095505359897,#ff0000
"Oxazepam, Oral",Central Nervous System,-15.43231967293164,25.54434897603008,-1298.4148833481227,-184.11189659140598,#ff0000
"Oxcarbazepine, Oral",Central Nervous System,-132.90131326471734,52.174933367424615,-1415.8838769399083,-157.48131220001144,#ff0000
"Oxycodone, Oral",Central Nervous System,-40.50127233991515,-109.96950855626713,-1323.4838360151061,-319.6257541237032,#ff0000
"Oxycodone, Route Not Applicable",Central Nervous System,-0.9254547244550508,20.618489668610664,-1283.908018399646,-189.0377558988254,#ff0000
"Oxymorphone, Oral",Central Nervous System,-1.8476623529682001,15.90016457080344,-1284.8302260281591,-193.75608099663262,#ff0000
"Paroxetine, Oral",Central Nervous System,-150.0,33.29966294683908,-1432.982563675191,-176.35658262059698,#ff0000
"Pentazocine, Oral",Central Nervous System,-0.8230911492272242,19.885167198382476,-1283.805654824418,-189.77107836905358,#ff0000
"Perphenazine, Oral",Central Nervous System,0.3145977236699764,24.996230223079607,-1282.667965951521,-184.66001534435645,#ff0000
"Phendimetrazine, Oral",Central Nervous System,-0.9149608779207483,20.538514859837107,-1283.8975245531117,-189.11773070759895,#ff0000
"Phenobarbital, Oral",Central Nervous System,62.84384332440064,-36.159852163967216,-1220.1387203507902,-245.81609773140326,#ff0000
"Phentermine, Oral",Central Nervous System,-0.6531148213061897,21.02504923763533,-1283.6356784964971,-188.63119632980073,#ff0000
"Phenyltoloxamine, Oral",Central Nervous System,5.193252938795723,8.124898813319305,-1277.7893107363952,-201.53134675411675,#ff0000
"Phenytoin, Oral",Central Nervous System,58.78228097582311,-43.41563794632823,-1224.2002826993678,-253.0718835137643,#ff0000
"Pimozide, Oral",Central Nervous System,-0.7436857116229589,20.589002101539307,-1283.7262493868138,-189.06724346589675,#ff0000
"Piroxicam, Oral",Central Nervous System,-0.8736582972584017,20.525290513837092,-1283.8562219724492,-189.13095505359897,#ff0000
"Polidocanol, Multiple Routes",Central Nervous System,-1.4271709240962025,-19.455308888552395,-1284.409734599287,-229.11155445598845,#ff0000
"Polidocanol, Otic",Central Nervous System,-31.47357807150182,-21.013916475994705,-1314.4561417466928,-230.67016204343076,#ff0000
"Pramipexole, Oral",Central Nervous System,21.671374366128163,8.787247832312772,-1261.3111893090627,-200.8689977351233,#ff0000
"Pregabalin, Oral",Central Nervous System,-87.60252832861843,-15.929798842188575,-1370.5850920038095,-225.58604440962463,#ff0000
"Primidone, Oral",Central Nervous System,-0.8516272160200629,20.667436515018068,-1283.834190891211,-188.988809052418,#ff0000
"Protriptyline, Oral",Central Nervous System,-0.7500132012589802,20.43688020702075,-1283.73257687645,-189.2193653604153,#ff0000
"Quetiapine, Oral",Central Nervous System,147.20653805256444,44.12733200915224,-1135.7760256226265,-165.52891355828382,#ff0000
"Ramelteon, Oral",Central Nervous System,0.6326152420134576,20.9773074623769,-1282.3499484331774,-188.67893810505916,#ff0000
"Risperidone, Oral",Central Nervous System,27.751437090307462,96.40318222614366,-1255.2311265848834,-113.2530633412924,#ff0000
"Ropinirole, Oral",Central Nervous System,54.24436995239233,-26.224522569148817,-1228.7381937227985,-235.8807681365849,#ff0000
"Salsalate, Oral",Central Nervous System,-1.2332782204508703,20.476029301043013,-1284.215841895642,-189.18021626639305,#ff0000
"Secobarbital, Oral",Central Nervous System,-0.8997022254114597,20.609006282612256,-1283.8822659006023,-189.0472392848238,#ff0000
"Selegiline, Transdermal",Central Nervous System,-0.8551243653336655,20.569857188589964,-1283.8376880405247,-189.0863883788461,#ff0000
"Sertraline, Oral",Central Nervous System,38.51421392712368,147.7386892283929,-1244.4683497480673,-61.91755633904316,#ff0000
"Sodium oxybate, Oral",Central Nervous System,-16.406896992486395,24.151569657565943,-1299.3894606676772,-185.50467590987012,#ff0000
"Sulindac, Oral",Central Nervous System,6.776401399536098,15.022537450205704,-1276.2061622756548,-194.63370811723036,#ff0000
"Tapentadol, Oral",Central Nervous System,-0.6664198194149549,20.112286433885345,-1283.648983494606,-189.54395913355071,#ff0000
"Temazepam, Oral",Central Nervous System,65.62574405119724,40.14440419972536,-1217.3568196239937,-169.5118413677107,#ff0000
"Tiagabine, Oral",Central Nervous System,-0.9626125355605097,20.499344808055753,-1283.9451762107515,-189.1569007593803,#ff0000
"Topiramate, Oral",Central Nervous System,134.44719597764498,-38.07233151402518,-1148.535367697546,-247.72857708146125,#ff0000
"Tramadol, Oral",Central Nervous System,-146.68308459938794,-10.665042091039453,-1429.6656482745789,-220.3212876584755,#ff0000
"Tranylcypromine, Oral",Central Nervous System,-0.9938350270661829,20.606176985132038,-1283.976398702257,-189.05006858230402,#ff0000
"Trazodone, Oral",Central Nervous System,146.30562633638385,-8.966279489531843,-1136.676937338807,-218.6225250569679,#ff0000
"Triazolam, Oral",Central Nervous System,1.4356883295917555,21.439185036579147,-1281.5468753455991,-188.2170605308569,#ff0000
"Valproic acid, Oral",Central Nervous System,95.86433250579051,-6.881212993181919,-1187.1182311694004,-216.53745856061798,#ff0000
"Venlafaxine, Oral",Central Nervous System,77.68719136323085,132.01478465116594,-1205.2953723119601,-77.64146091627012,#ff0000
"Vilazodone, Oral",Central Nervous System,1.7344163590600203,21.184432995686365,-1281.2481473161308,-188.4718125717497,#ff0000
"Zaleplon, Oral",Central Nervous System,57.31056397301293,24.209475945993944,-1225.671999702178,-185.44676962144212,#ff0000
"Ziprasidone, Oral",Central Nervous System,38.551140273957,73.35330433128766,-1244.431423401234,-136.3029412361484,#ff0000
"Zolpidem, Oral",Central Nervous System,124.17806167477062,95.35258024071035,-1158.8045020004204,-114.3036653267257,#ff0000
"Zolpidem, Sublingual",Central Nervous System,-0.6397354667991237,20.624190179089283,-1283.62229914199,-189.03205538834678,#ff0000
"Zonisamide, Oral",Central Nervous System,-51.394704162215746,79.304836369676,-1334.3772678374066,-130.35140919776006,#ff0000
"Acetazolamide, Oral","Electrolytic, Caloric, Water",-74.01146939522513,-82.19026417834131,-1209.5065749739833,-715.160141191997,#00cc99
"Acetylcysteine, Inhalation","Electrolytic, Caloric, Water",5.786572029382427,15.66828006124976,-1129.708533549376,-617.3015969524059,#00cc99
"Acetylcysteine, Oral","Electrolytic, Caloric, Water",-42.961427387587605,-132.22900020562165,-1178.456532966346,-765.1988772192774,#00cc99
"Acetylcysteine, Route Not Applicable","Electrolytic, Caloric, Water",-16.588449107501475,-19.130019261108572,-1152.0835546862597,-652.0998962747643,#00cc99
"Amiloride, Oral","Electrolytic, Caloric, Water",35.86400825740773,111.88216263945424,-1099.6310973213506,-521.0877143742015,#00cc99
"Amino acids, Oral","Electrolytic, Caloric, Water",61.244018722468354,67.23339354893884,-1074.25108685629,-565.7364834647169,#00cc99
"Bifidobacterium breve, Oral","Electrolytic, Caloric, Water",142.32161493572136,-61.225708666861976,-993.173490643037,-694.1955856805178,#00cc99
"Bifidobacterium longum infantis, Oral","Electrolytic, Caloric, Water",150.0,-42.315678606067124,-985.4951055787583,-675.2855556197228,#00cc99
"Bumetanide, Oral","Electrolytic, Caloric, Water",-54.14938628315524,-43.992578968725496,-1189.6444918619136,-676.9624559823812,#00cc99
"Calcium acetate, Oral","Electrolytic, Caloric, Water",9.950250530929878,-65.38094938067849,-1125.5448550478284,-698.3508263943343,#00cc99
"Calcium chloride, Intravenous","Electrolytic, Caloric, Water",-65.52483650390003,18.455356557966184,-1201.0199420826584,-614.5145204556895,#00cc99
"Calcium citrate, Oral","Electrolytic, Caloric, Water",3.710048218708323,-11.970530196814508,-1131.78505736005,-644.9404072104702,#00cc99
"Casein, Oral","Electrolytic, Caloric, Water",-34.84410703677062,-78.15626404550606,-1170.3392126155288,-711.1261410591618,#00cc99
"Chlorthalidone, Oral","Electrolytic, Caloric, Water",89.23011792026983,11.32179585044571,-1046.2649876584885,-621.64808116321,#00cc99
"Citric acid, Oral","Electrolytic, Caloric, Water",-150.0,79.61001657255989,-1285.4951055787583,-553.3598604410959,#00cc99
"Dextrose, unspecified form, Intravenous","Electrolytic, Caloric, Water",-39.96140497123132,10.547347116656596,-1175.4565105499896,-622.4225298969991,#00cc99
"Etacrynic acid, Oral","Electrolytic, Caloric, Water",24.71652009713344,-2.845040651220188,-1110.7785854816248,-635.8149176648759,#00cc99
"Furosemide, Oral","Electrolytic, Caloric, Water",-123.57734338950867,6.048322739117054,-1259.072448968267,-626.9215542745387,#00cc99
"Hydrochlorothiazide, Oral","Electrolytic, Caloric, Water",89.53370601122742,-137.28623535855505,-1045.9613995675309,-770.2561123722107,#00cc99
"Hydrolyzed soy protein, Oral","Electrolytic, Caloric, Water",-17.541977953769475,-87.56103255736936,-1153.0370835325277,-720.5309095710251,#00cc99
"Indapamide, Oral","Electrolytic, Caloric, Water",-79.0486457450071,-16.77873675287006,-1214.5437513237653,-649.7486137665258,#00cc99
"Lactulose, Oral","Electrolytic, Caloric, Water",-136.70898922500004,-63.749692932255854,-1272.2040948037584,-696.7195699459115,#00cc99
"Lactulose, Route Not Applicable","Electrolytic, Caloric, Water",-108.27703484218272,-49.61779050428258,-1243.772140420941,-682.5876675179383,#00cc99
"Levocarnitine, Oral","Electrolytic, Caloric, Water",-49.8753287220466,81.63523240706536,-1185.3704343008048,-551.3346446065904,#00cc99
"Methazolamide, Oral","Electrolytic, Caloric, Water",-1.1929478143131291,-38.776386786169866,-1136.6880533930714,-671.7462637998256,#00cc99
"Metolazone, Oral","Electrolytic, Caloric, Water",52.89314911114542,-25.442231004106972,-1082.6019564676128,-658.4121080177626,#00cc99
"Monopotassium phosphate, Oral","Electrolytic, Caloric, Water",90.78892062890264,-34.34306552325252,-1044.7061849498557,-667.3129425369083,#00cc99
"Picosulfuric acid, Oral","Electrolytic, Caloric, Water",21.25361834792068,-31.687167513870364,-1114.2414872308377,-664.6570445275261,#00cc99
"Potassium bicarbonate, Oral","Electrolytic, Caloric, Water",23.78971124048229,-105.01675225137521,-1111.705394338276,-737.986629265031,#00cc99
"Potassium chloride, Intravenous","Electrolytic, Caloric, Water",-52.98254584707827,36.13937088415494,-1188.4776514258365,-596.8305061295008,#00cc99
"Potassium chloride, Oral","Electrolytic, Caloric, Water",-17.718423849692897,150.0,-1153.2135294284512,-482.9698770136557,#00cc99
"Potassium citrate, Oral","Electrolytic, Caloric, Water",49.900470354522355,-67.4373991225596,-1085.5946352242358,-700.4072761362153,#00cc99
"Sodium chloride, Inhalation","Electrolytic, Caloric, Water",110.07250821216559,59.503988355081304,-1025.4225973665928,-573.4658886585744,#00cc99
"Sodium chloride, Injection","Electrolytic, Caloric, Water",-17.71894418552472,39.695414955427424,-1153.2140497642831,-593.2744620582283,#00cc99
"Sodium chloride, Intravenous","Electrolytic, Caloric, Water",-85.56032087939263,48.555667060319934,-1221.055426458151,-584.4142099533358,#00cc99
"Sodium chloride, Irrigation","Electrolytic, Caloric, Water",4.0821098335948705,-150.0,-1131.4129957451635,-782.9698770136557,#00cc99
"Sodium chloride, Multiple Routes","Electrolytic, Caloric, Water",-15.564350807991929,5.84507204036737,-1151.0594563867503,-627.1248049732883,#00cc99
"Sodium chloride, Ophthalmic","Electrolytic, Caloric, Water",-23.91127928609943,-44.12683751612674,-1159.4063848648577,-677.0967145297825,#00cc99
"Sodium chloride, Oral","Electrolytic, Caloric, Water",-23.47088202322867,123.58265490316671,-1158.9659876019869,-509.387222110489,#00cc99
"Sodium citrate, Oral","Electrolytic, Caloric, Water",-138.32204565730694,93.61558962465858,-1273.8171512360652,-539.3542873889971,#00cc99
"Sodium phosphate, monobasic, Oral","Electrolytic, Caloric, Water",5.121206978508553,75.0452379024407,-1130.3738986002497,-557.924639111215,#00cc99
"Soybean oil, Intravenous","Electrolytic, Caloric, Water",51.44792670199513,17.989398315540058,-1084.0471788767632,-614.9804786981157,#00cc99
"Spironolactone, Oral","Electrolytic, Caloric, Water",-96.46381467835293,-128.25090346154056,-1231.9589202571112,-761.2207804751963,#00cc99
"Tolevamer, Oral","Electrolytic, Caloric, Water",-38.36207164799727,-18.10097651523148,-1173.8571772267555,-651.0708535288873,#00cc99
"Torasemide, Oral","Electrolytic, Caloric, Water",24.81271083146055,43.730716714311455,-1110.6823947472976,-589.2391602993442,#00cc99
"Triamterene, Oral","Electrolytic, Caloric, Water",74.70208355425555,-117.52972188305768,-1060.7930220245028,-750.4995988967135,#00cc99
"Acetic acid, Otic","Eye, Ear, Nose Throat",111.38827117961762,-77.03891059720839,-741.6049897631672,-1058.060060617019,#cc99cc
"Acetic acid, Vaginal","Eye, Ear, Nose Throat",-40.351944289345454,-5.286094785716244,-893.3452052321302,-986.3072448055269,#cc99cc
"Alcaftadine, Ophthalmic","Eye, Ear, Nose Throat",-25.974546514781565,66.89499539741882,-878.9678074575663,-914.1261546223918,#cc99cc
"Aluminum acetate, Otic","Eye, Ear, Nose Throat",38.36246615533079,-50.42285907720053,-814.630794787454,-1031.444009097011,#cc99cc
"Antipyrine, Otic","Eye, Ear, Nose Throat",-99.47746631695176,94.49030206516443,-952.4707272597366,-886.5308479546462,#cc99cc
"Azelastine, Nasal","Eye, Ear, Nose Throat",123.5887414300891,-8.272299722689041,-729.4045195126957,-989.2934497424997,#cc99cc
"Azelastine, Ophthalmic","Eye, Ear, Nose Throat",12.23666723272953,-118.38847591701192,-840.7565937100553,-1099.4096259368225,#cc99cc
"Bacitracin, Ophthalmic","Eye, Ear, Nose Throat",112.2774050627882,-43.83076048803257,-740.7158558799965,-1024.8519105078433,#cc99cc
"Bacitracin, Topical application","Eye, Ear, Nose Throat",-35.813943822136835,-32.77232829915478,-888.8072047649216,-1013.7934783189654,#cc99cc
"Benzocaine, Otic","Eye, Ear, Nose Throat",-92.27499818693285,101.89366953611471,-945.2682591297176,-879.127480483696,#cc99cc
"Benzocaine, Rectal","Eye, Ear, Nose Throat",3.1221534081689413,-8.10103373829304,-849.8711075346158,-989.1221837581037,#cc99cc
"Bepotastine, Ophthalmic","Eye, Ear, Nose Throat",62.495133483271076,83.37428811724803,-790.4981274595137,-897.6468619025626,#cc99cc
"Besifloxacin, Ophthalmic","Eye, Ear, Nose Throat",-17.141430060354907,23.28103490880818,-870.1346910031397,-957.7401151110025,#cc99cc
"Bimatoprost, Ophthalmic","Eye, Ear, Nose Throat",-70.0898087576411,-79.70852293992944,-923.0830697004259,-1060.7296729597401,#cc99cc
"Brimonidine, Ophthalmic","Eye, Ear, Nose Throat",3.845891341744135,68.84074924530674,-849.1473696010406,-912.1804007745039,#cc99cc
"Brimonidine, Topical application","Eye, Ear, Nose Throat",26.741856308217024,-38.081685339514436,-826.2514046345677,-1019.1028353593251,#cc99cc
"Brinzolamide, Ophthalmic","Eye, Ear, Nose Throat",49.20085141705266,-14.2633616472761,-803.7924095257322,-995.2845116670867,#cc99cc
"Bromfenac, Ophthalmic","Eye, Ear, Nose Throat",8.958742214283319,-69.12988816522473,-844.0345187285014,-1050.1510381850353,#cc99cc
"Budesonide, Inhalation","Eye, Ear, Nose Throat",-45.024868233974075,92.95072781476381,-898.0181291767589,-888.0704222050468,#cc99cc
"Budesonide, Nasal","Eye, Ear, Nose Throat",58.30832259485811,6.868164588881825,-794.6849383479266,-974.1529854309288,#cc99cc
"Budesonide, Oral","Eye, Ear, Nose Throat",-92.39977891547267,46.850356862614774,-945.3930398582575,-934.1707931571959,#cc99cc
"Budesonide, Route Not Applicable","Eye, Ear, Nose Throat",16.728245989759728,-9.904863653047755,-836.265014953025,-990.9260136728584,#cc99cc
"Capsaicin, Topical application","Eye, Ear, Nose Throat",-25.889212805974637,-16.0484857002065,-878.8824737487594,-997.0696357200171,#cc99cc
"Chloroxylenol, Otic","Eye, Ear, Nose Throat",96.10979862747669,68.20214652248617,-756.8834623153081,-912.8190034973245,#cc99cc
"Chloroxylenol, Topical application","Eye, Ear, Nose Throat",-14.153045951013866,-45.486132285553666,-867.1463068937986,-1026.5072823053642,#cc99cc
"Ciclesonide, Inhalation","Eye, Ear, Nose Throat",-52.93914311120598,-103.9573159364916,-905.9324040539908,-1084.9784659563022,#cc99cc
"Ciclesonide, Nasal","Eye, Ear, Nose Throat",85.45294624220844,-63.34036304755905,-767.5403147005763,-1044.3615130673697,#cc99cc
"Ciprofloxacin, Ophthalmic","Eye, Ear, Nose Throat",-105.09629355141004,-66.78252298039169,-958.0895544941948,-1047.8036730002023,#cc99cc
"Ciprofloxacin, Oral","Eye, Ear, Nose Throat",31.53160469980085,66.36461113607893,-821.461656242984,-914.6565388837317,#cc99cc
"Ciprofloxacin, Otic","Eye, Ear, Nose Throat",14.56993806303737,148.95810061517074,-838.4233228797474,-832.06304940464,#cc99cc
"Colistin, Otic","Eye, Ear, Nose Throat",25.05003328241162,104.551768561697,-827.9432276603732,-876.4693814581136,#cc99cc
"Cromoglicic acid, Inhalation","Eye, Ear, Nose Throat",68.99438540655149,-20.60021488346146,-783.9988755362333,-1001.6213649032721,#cc99cc
"Cromoglicic acid, Ophthalmic","Eye, Ear, Nose Throat",-3.6017405013169537,-89.70771803012414,-856.5950014441017,-1070.7288680499348,#cc99cc
"Cromoglicic acid, Oral","Eye, Ear, Nose Throat",1.9360073050515894,21.8968660540489,-851.0572536377332,-959.1242839657617,#cc99cc
"Cromoglicic acid, Route Not Applicable","Eye, Ear, Nose Throat",-5.10771704301456,5.45392216507733,-858.1009779857993,-975.5672278547333,#cc99cc
"Cyclopentolate, Ophthalmic","Eye, Ear, Nose Throat",70.70145869117516,-43.111514689965205,-782.2918022516096,-1024.1326647097758,#cc99cc
"Cyclosporine, Ophthalmic","Eye, Ear, Nose Throat",-87.6212206628746,9.761658547723073,-940.6144816056594,-971.2594914720876,#cc99cc
"Cyclosporine, Oral","Eye, Ear, Nose Throat",-61.710774206819536,3.3787451065963694,-914.7040351496044,-977.6424049132142,#cc99cc
"Dexamethasone, Injection","Eye, Ear, Nose Throat",93.58833477090295,-23.68445837662553,-759.4049261718818,-1004.7056083964362,#cc99cc
"Dexamethasone, Ophthalmic","Eye, Ear, Nose Throat",-73.49398408678962,-53.59918526364771,-926.4872450295744,-1034.6203352834584,#cc99cc
"Dexamethasone, Oral","Eye, Ear, Nose Throat",57.99806213054822,-63.01894608838403,-794.9951988122366,-1044.0400961081946,#cc99cc
"Dexamethasone, Otic","Eye, Ear, Nose Throat",25.03787126033103,150.0,-827.9553896824538,-831.0211500198106,#cc99cc
"Dexamethasone, Route Not Applicable","Eye, Ear, Nose Throat",2.2620635123984414,-50.59529330075159,-850.7311974303864,-1031.6164433205622,#cc99cc
"Difluprednate, Ophthalmic","Eye, Ear, Nose Throat",-40.069192107705206,17.910857684142997,-893.06245305049,-963.1102923356676,#cc99cc
"Dorzolamide, Ophthalmic","Eye, Ear, Nose Throat",59.41565232286351,29.443688827938644,-793.5776086199213,-951.577461191872,#cc99cc
"Echothiophate, Ophthalmic","Eye, Ear, Nose Throat",12.355433288531316,-36.67679511505008,-840.6378276542534,-1017.6979451348607,#cc99cc
"Emedastine, Ophthalmic","Eye, Ear, Nose Throat",50.68291380979002,-35.73543756313194,-802.3103471329948,-1016.7565875829425,#cc99cc
"Epinastine, Ophthalmic","Eye, Ear, Nose Throat",-15.272320888112006,-112.94944530587294,-868.2655818308967,-1093.9705953256837,#cc99cc
"Flunisolide, Inhalation","Eye, Ear, Nose Throat",38.70886643230489,19.067716830707383,-814.2843945104798,-961.9534331891033,#cc99cc
"Flunisolide, Nasal","Eye, Ear, Nose Throat",13.03454420570526,43.42770009667589,-839.9587167370795,-937.5934499231348,#cc99cc
"Fluorometholone, Ophthalmic","Eye, Ear, Nose Throat",-30.0347526410105,-87.06411496770968,-883.0280135837953,-1068.0852649875203,#cc99cc
"Fluticasone furoate, Nasal","Eye, Ear, Nose Throat",-101.91961653081458,-31.024507480458894,-954.9128774735993,-1012.0456575002695,#cc99cc
"Fluticasone propionate, Inhalation","Eye, Ear, Nose Throat",100.35556431117274,12.139839711677553,-752.637696631612,-968.8813103081332,#cc99cc
"Fluticasone propionate, Nasal","Eye, Ear, Nose Throat",123.89888755521139,36.44859993381533,-729.0943733875733,-944.5725500859953,#cc99cc
"Fluticasone propionate, Route Not Applicable","Eye, Ear, Nose Throat",36.44477253638874,-72.16746170175561,-816.548488406396,-1053.1886117215663,#cc99cc
"Fluticasone propionate, Topical application","Eye, Ear, Nose Throat",96.58227403888836,-105.50412353703669,-756.4109869038964,-1086.5252735568474,#cc99cc
"Gatifloxacin, Ophthalmic","Eye, Ear, Nose Throat",-91.00605325322496,-106.3269631779053,-943.9993141960098,-1087.348113197716,#cc99cc
"Gentamicin, Injection","Eye, Ear, Nose Throat",9.612323132468049,5.321605180902367,-843.3809378103167,-975.6995448389083,#cc99cc
"Gentamicin, Ophthalmic","Eye, Ear, Nose Throat",60.800500517996085,54.7726288758864,-792.1927604247887,-926.2485211439242,#cc99cc
"Gentamicin, Topical application","Eye, Ear, Nose Throat",-10.592793316061886,96.64139461823146,-863.5860542588466,-884.3797554015791,#cc99cc
"Gramicidin D, Ophthalmic","Eye, Ear, Nose Throat",34.89936731237506,-107.56727571990294,-818.0938936304098,-1088.5884257397136,#cc99cc
"Homatropine, Ophthalmic","Eye, Ear, Nose Throat",-31.699358625473252,-55.04215516406721,-884.692619568258,-1036.063305183878,#cc99cc
"Hydroxypropyl cellulose, Ophthalmic","Eye, Ear, Nose Throat",-16.35933491555278,-29.373929376028713,-869.3525958583375,-1010.3950793958394,#cc99cc
"Hydroxypropyl cellulose, Route Not Applicable","Eye, Ear, Nose Throat",36.32255581019797,-26.56382053256995,-816.6707051325868,-1007.5849705523806,#cc99cc
