,Disease,Medication,odds ratio,p-val,weight,weight_modi,color,color_clicked,95% CI (LL),95% CI (UL)
749,Sepsis_Baby,"Ondansetron, Oral",1.1939812802816532,4.675186567103068e-05,0.14434003511909754,0.14434003511909754,#c9c9c9,#FF0000,1.096301822826068,1.3003638851827308
750,BPD_OLD_Baby,"Morphine, Oral",3.4808854143046566,4.820119958317715e-05,0.14389807177801922,0.14389807177801922,#c9c9c9,#FF0000,1.907472255775845,6.35215701346629
751,Pneumonia_Baby,"Codeine, Oral",1.4022049891664563,4.949212946503058e-05,0.14351546198953977,0.14351546198953977,#c9c9c9,#FF0000,1.190977554493522,1.6508949511474584
752,Pneumonia_Baby,"Ascorbic acid, Oral",0.8658100536481357,4.965329760633419e-05,0.14346839678566195,0.14346839678566195,#0000ff,#FF0000,0.807593766650035,0.9282229258748516
753,TTN_Baby,"Doconexent, Oral",0.9107927462801224,4.986032059819199e-05,0.14340816444472368,0.14340816444472368,#0000ff,#FF0000,0.8705854508428272,0.9528569836233696
754,SGA_Baby,"Schizochytrium DHA oil, Oral",2.517488081420108,5.276076363052076e-05,0.14258963091128954,0.14258963091128954,#c9c9c9,#FF0000,1.6091217627781094,3.938636830782978
755,Other_Resp_Dis_Baby,"Mirtazapine, Oral",3.4436878186573554,5.310717662734815e-05,0.14249489288858727,0.14249489288858727,#c9c9c9,#FF0000,1.8905574662355664,6.272745475429738
756,Anemia_AOP_Baby,"Insulin glargine, Subcutaneous",2.311730390457621,5.325100584643286e-05,0.14245573948398838,0.14245573948398838,#c9c9c9,#FF0000,1.539626200325147,3.4710356299709297
757,LGA_Baby,"Indomethacin, Oral",0.2923091769124162,5.378188557021077e-05,0.14231213252215155,0.14231213252215155,#0000ff,#FF0000,0.1609194859033615,0.5309776776103244
758,Sepsis_Baby,"Sucralfate, Oral",2.303928737233404,5.380610969371076e-05,0.14230561357716023,0.14230561357716023,#c9c9c9,#FF0000,1.5365735701691332,3.4544962436557043
759,Other_Resp_Dis_Baby,"Prochlorperazine, Oral",2.226998601985959,5.4153320380163766e-05,0.14221249699007069,0.14221249699007069,#c9c9c9,#FF0000,1.5097300048236033,3.2850395483971893
760,Sepsis_Baby,"Amlodipine, Oral",2.4367228829890366,5.442713910872692e-05,0.14213948310678468,0.14213948310678468,#c9c9c9,#FF0000,1.5810796548007553,3.755420158910747
761,Anemia_All_Baby,"Insulin lispro, Injection",1.81720074246776,5.525329315830869e-05,0.14192139441442392,0.14192139441442392,#c9c9c9,#FF0000,1.3592938520156428,2.429363256170584
762,IVH_Baby,"Butalbital, Oral",1.986823656661964,5.725830995821052e-05,0.14140538249343287,0.14140538249343287,#c9c9c9,#FF0000,1.422097222444598,2.77580757515712
763,Pneumonia_Baby,"Insulin lispro, Injection",2.076596257911175,5.727549173453168e-05,0.14140103911730503,0.14140103911730503,#c9c9c9,#FF0000,1.4546909964759065,2.96437664687376
764,BPD_OLD_Baby,"Dicyclomine, Oral",2.040826996577302,5.756857684859291e-05,0.14132715021985437,0.14132715021985437,#c9c9c9,#FF0000,1.4416351802369607,2.8890629800489025
765,TTN_Baby,"Ergocalciferol, Oral",1.6939352139338415,5.875387915301658e-05,0.1410321151449191,0.1410321151449191,#c9c9c9,#FF0000,1.3098911778502853,2.1905762536046725
766,Jaundice_Baby,"Fish oil, Oral",0.9277830049889538,6.050598538256464e-05,0.14060672206252342,0.14060672206252342,#0000ff,#FF0000,0.8944138466489931,0.9623971135636288
767,UTI_Baby,"Nifedipine, Oral",1.4898802179111084,6.198791829419253e-05,0.14025643160245815,0.14025643160245815,#c9c9c9,#FF0000,1.2257927683611751,1.81086323970612
768,LGA_Baby,"Ondansetron, Oral",0.8739326191567948,6.35949848428491e-05,0.13988590439502976,0.13988590439502976,#0000ff,#FF0000,0.818080272448612,0.9335981425639756
769,Sepsis_Baby,"Terbutaline, Oral",1.3474416959362958,6.46374636977545e-05,0.1396505231043996,0.1396505231043996,#c9c9c9,#FF0000,1.1640594027050952,1.55971346456075
770,Sepsis_Baby,"Terconazole, Vaginal",1.209604818004577,6.642846069109163e-05,0.13925486037002266,0.13925486037002266,#c9c9c9,#FF0000,1.1016268178246371,1.3281664825744983
771,Jaundice_Baby,"Clavulanic acid, Oral",1.095375491294683,6.696784940316746e-05,0.13913778825721873,0.13913778825721873,#c9c9c9,#FF0000,1.0474018985814444,1.1455463929882974
772,Arrhythmia_Baby,"Calcium, Oral",0.8616435228706931,6.743117413259688e-05,0.13903797593955994,0.13903797593955994,#0000ff,#FF0000,0.8007940586476272,0.9271167193208528
773,Sepsis_Baby,"Enoxaparin, Subcutaneous",1.3490929598797785,6.901782028634554e-05,0.1387012920223771,0.1387012920223771,#c9c9c9,#FF0000,1.1641170265624037,1.563461209541562
774,Jaundice_Baby,"Linoleic acid, Oral",0.9283441253336944,6.999598244814448e-05,0.13849756288079798,0.13849756288079798,#0000ff,#FF0000,0.8949368332192661,0.9629984855371676
775,IVH_Baby,"Insulin aspart, Injection",2.813337375927397,7.040755684674735e-05,0.1384126908502281,0.1384126908502281,#c9c9c9,#FF0000,1.68934157452633,4.685178717045
776,Sepsis_Baby,"Hydroxyprogesterone caproate, Intramuscular",2.0157052840597296,7.179754770481061e-05,0.13812967963781783,0.13812967963781783,#c9c9c9,#FF0000,1.4260762687359567,2.8491237679649
777,BPD_OLD_Baby,"Gabapentin, Oral",2.230242404435874,7.25009662548835e-05,0.13798854017803922,0.13798854017803922,#c9c9c9,#FF0000,1.500662178665956,3.3145242501984247
778,TTN_Baby,"Digoxin, Oral",2.9473609322098366,7.2596051697716e-05,0.13796956662520515,0.13796956662520515,#c9c9c9,#FF0000,1.727975687563257,5.02723303761693
779,BPD_OLD_Baby,"Mirtazapine, Oral",3.364847136548764,7.314216738809604e-05,0.13786107248531038,0.13786107248531038,#c9c9c9,#FF0000,1.847277176765532,6.129126908916225
780,Other_Resp_Dis_Baby,"Azathioprine, Oral",2.3375901179184337,7.396157616051397e-05,0.13769979474559735,0.13769979474559735,#c9c9c9,#FF0000,1.5360166285283672,3.557466408827357
781,Pneumonia_Baby,"Fluoxetine, Oral",1.7619168557253906,7.466632670947464e-05,0.1375625071243985,0.1375625071243985,#c9c9c9,#FF0000,1.3312668000459182,2.331877431617893
782,Jaundice_Baby,"Ritonavir, Oral",0.4295013960905245,7.75953062809647e-05,0.13700548494342474,0.13700548494342474,#0000ff,#FF0000,0.2824377538055911,0.6531401937528716
783,BPD_OLD_Baby,"Cefdinir, Oral",1.4075121815140943,7.83650357493552e-05,0.13686258879832652,0.13686258879832652,#c9c9c9,#FF0000,1.1878975249745052,1.667728486220294
784,BPD_OLD_Baby,"Omega-3 fatty acids, Oral",0.8523139809496655,7.84627496350875e-05,0.13684454921995878,0.13684454921995878,#0000ff,#FF0000,0.7873272668112901,0.9226647580292464
785,Postmaturity_Baby,"Escitalopram, Oral",0.5287732534832571,7.86173550907724e-05,0.13681605237198638,0.13681605237198638,#0000ff,#FF0000,0.3853968041080945,0.7254890300565323
786,BPD_OLD_Baby,"Esomeprazole, Oral",1.2551798688261335,7.929418027909237e-05,0.13669195620476624,0.13669195620476624,#c9c9c9,#FF0000,1.1212064043560073,1.405161883650945
787,LGA_Baby,"Heparin, Injection",0.7359251121864754,8.160339907452135e-05,0.1362763916981706,0.1362763916981706,#0000ff,#FF0000,0.6318058052607425,0.8572029035459198
788,RDS_Baby,"Progesterone, Multiple Routes",3.1871302393532366,8.312140250031672e-05,0.13600957125251337,0.13600957125251337,#c9c9c9,#FF0000,1.789278048547698,5.677037825867585
789,RDS_Baby,"Oxcarbazepine, Oral",3.187130239353222,8.312140250032233e-05,0.1360095712525124,0.1360095712525124,#c9c9c9,#FF0000,1.7892780485476896,5.67703782586756
790,Other_Resp_Dis_Baby,"Isometheptene, Oral",1.9496510015358413,8.366752734739257e-05,0.13591476885551032,0.13591476885551032,#c9c9c9,#FF0000,1.3979253242523415,2.7191288131379183
791,BPD_OLD_Baby,"Azithromycin, Oral",1.08639149332355,8.613479880929405e-05,0.13549404521186262,0.13549404521186262,#c9c9c9,#FF0000,1.0423750583093632,1.132266613017415
792,Postmaturity_Baby,"Clavulanic acid, Oral",0.7242478669208682,8.633445402573509e-05,0.13546052843671136,0.13546052843671136,#0000ff,#FF0000,0.6165111854751633,0.8508117696764139
793,ROP_Baby,"Potassium chloride, Oral",2.4867302342910937,8.693243484963178e-05,0.1353606052084945,0.1353606052084945,#c9c9c9,#FF0000,1.5777626474301476,3.91936472080235
794,Anemia_All_Baby,"Amoxicillin, Oral",1.1960355799549127,8.775624460035517e-05,0.1352240656676808,0.1352240656676808,#c9c9c9,#FF0000,1.093689990167713,1.307958490411641
795,BPD_OLD_Baby,"Pyridoxine, Oral",1.212018878793412,9.02443613083176e-05,0.1348193308123913,0.1348193308123913,#c9c9c9,#FF0000,1.1007956201121905,1.334480021279448
796,Sepsis_Baby,"Insulin aspart, Subcutaneous",1.6382178105322085,9.122442968277168e-05,0.13466296143595607,0.13466296143595607,#c9c9c9,#FF0000,1.279355136172708,2.097742463264435
797,RDS_Baby,"Prochlorperazine, Oral",2.4427869078166835,9.41074054883962e-05,0.13421253999266564,0.13421253999266564,#c9c9c9,#FF0000,1.5603301281060855,3.824323948832248
798,Other_Resp_Dis_Baby,"Esomeprazole, Oral",1.2550043638469364,9.417288999583744e-05,0.13420247005542818,0.13420247005542818,#c9c9c9,#FF0000,1.1197879168378349,1.4065484451043122
799,IVH_Baby,"Caffeine, Oral",1.963663556788121,9.659755604658006e-05,0.1338344620418131,0.1338344620418131,#c9c9c9,#FF0000,1.39877021405192,2.756689072673268
800,Jaundice_Baby,"Codeine, Oral",1.075419533804093,9.663239144718312e-05,0.13382924241527766,0.13382924241527766,#c9c9c9,#FF0000,1.0368210074689237,1.115454996914766
801,SGA_Baby,"Fish oil, Oral",0.728539045029938,9.762997624024638e-05,0.13368056054604038,0.13368056054604038,#0000ff,#FF0000,0.6212467132053169,0.854361284898612
802,Pneumonia_Baby,"Icosapent, Oral",0.6916298044254996,9.913045363838564e-05,0.13345976354697395,0.13345976354697395,#0000ff,#FF0000,0.574448043160649,0.8327154945776009
803,LGA_Baby,"Insulin human, Injection",1.374547204190233,0.0001006966138027,0.1332328377844353,0.1332328377844353,#c9c9c9,#FF0000,1.1709242434132807,1.6135800647867569
804,Hypoglycemia_Baby,"Omeprazole, Oral",1.4143782987205704,0.0001010369014684,0.13318399936329942,0.13318399936329942,#c9c9c9,#FF0000,1.187589359393597,1.684476166840334
805,Neonatal_Death_Baby,"Valaciclovir, Oral",1.431354744782709,0.0001042763864003,0.13272713424360325,0.13272713424360325,#c9c9c9,#FF0000,1.194210194280803,1.7155911205780838
806,SGA_Baby,"Linoleic acid, Oral",0.7295185434550806,0.000104521680804,0.13269312050123364,0.13269312050123364,#0000ff,#FF0000,0.6220811894481221,0.8555110076820679
807,TTN_Baby,"Cyclobenzaprine, Oral",1.3195659351026323,0.0001046654875051,0.13267321664604284,0.13267321664604284,#c9c9c9,#FF0000,1.1470656162040025,1.5180075424504813
808,Postmaturity_Baby,"Tobramycin, Ophthalmic",0.3248711572666632,0.0001055828994484,0.13254688052869387,0.13254688052869387,#0000ff,#FF0000,0.1840298619560653,0.5735007770042103
809,BPD_OLD_Baby,"Promethazine, Rectal",1.4858725459352629,0.0001076426657753,0.13226718518177896,0.13226718518177896,#c9c9c9,#FF0000,1.2160229973330314,1.8156048262296856
810,Hypoglycemia_Baby,"Hydralazine, Oral",3.370131755624408,0.0001081467501282,0.13219955089422653,0.13219955089422653,#c9c9c9,#FF0000,1.8219085147698453,6.234005691390512
811,Other_Resp_Dis_Baby,"Azithromycin, Oral",1.0860157873844407,0.0001086208122211,0.13213623180194567,0.13213623180194567,#c9c9c9,#FF0000,1.0415716697997042,1.132356346323295
812,Other_Resp_Dis_Baby,"Omega-3 fatty acids, Oral",0.8540012360142558,0.000111895072225,0.13170630130178487,0.13170630130178487,#0000ff,#FF0000,0.7882878441074718,0.925192639421755
813,Arrhythmia_Baby,"Valaciclovir, Oral",0.7202938060399088,0.0001129345077734,0.1315724445559327,0.1315724445559327,#0000ff,#FF0000,0.6097849779243336,0.8508296953878667
814,Jaundice_Baby,"Hydroxyprogesterone caproate, Intramuscular",1.3686383549202246,0.0001156362590381,0.13123019888949314,0.13123019888949314,#c9c9c9,#FF0000,1.1668100970143225,1.605377731433657
815,BPD_OLD_Baby,"Azathioprine, Oral",2.284060064663715,0.0001156999546987,0.13122222703641345,0.13122222703641345,#c9c9c9,#FF0000,1.5008453927866696,3.4759945321917303
816,Hypoglycemia_Baby,"Nicotinamide, Oral",0.62602601033118,0.0001161886382977,0.13116121126963587,0.13116121126963587,#0000ff,#FF0000,0.4933437476237743,0.7943924849536059
817,Postmaturity_Baby,"Doconexent, Oral",0.8980722388540509,0.0001170968150207,0.1310484972458789,0.1310484972458789,#0000ff,#FF0000,0.8502683594295566,0.948563753144277
818,TTN_Baby,"Quetiapine, Oral",2.3120300876730244,0.0001174874993413,0.13100027799418237,0.13100027799418237,#c9c9c9,#FF0000,1.5092255891080624,3.541871516679266
819,Jaundice_Baby,"Potassium chloride, Oral",1.293250459814205,0.0001180847287831,0.1309268754518514,0.1309268754518514,#c9c9c9,#FF0000,1.1345616048669205,1.4741348064619455
820,RDS_Baby,"Hydrocortisone acetate, Rectal",0.6392799539830547,0.000119704021287,0.130729708661357,0.130729708661357,#0000ff,#FF0000,0.5089650408055711,0.8029605705683336
821,SGA_Baby,"Heparin, Injection",1.5163942056222002,0.0001205110528067,0.13063243731519006,0.13063243731519006,#c9c9c9,#FF0000,1.2264400460975262,1.8748991393108272
822,ROP_Baby,"Terbutaline, Oral",1.6082814874412303,0.0001208026264973,0.1305974541052634,0.1305974541052634,#c9c9c9,#FF0000,1.262282088230156,2.04912148161177
823,Hypoglycemia_Baby,"Folic acid, Oral",0.9086961583274684,0.0001215678624665,0.13050604064853125,0.13050604064853125,#0000ff,#FF0000,0.8653893395572574,0.9541701872379792
824,LGA_Baby,"Caffeine, Oral",0.7677824936788298,0.0001241534642095,0.1302013719325826,0.1302013719325826,#0000ff,#FF0000,0.6708555398701904,0.8787137059548583
825,Sepsis_Baby,"Fluoxetine, Oral",1.4091821581856194,0.0001243050428413,0.13018370841408375,0.13018370841408375,#c9c9c9,#FF0000,1.182723505127622,1.6790013442189962
826,TTN_Baby,"Desvenlafaxine, Oral",3.232807345552104,0.0001262612729122,0.12995766122050698,0.12995766122050698,#c9c9c9,#FF0000,1.7744142765870248,5.889855301185677
827,BPD_OLD_Baby,"Amphetamine, Oral",1.7225690878117714,0.0001310711834626,0.129416425974633,0.129416425974633,#c9c9c9,#FF0000,1.303586411480775,2.2762160115754155
828,ROP_Baby,"Amoxicillin, Oral",1.2543410072511183,0.0001311416979695,0.12940863991881152,0.12940863991881152,#c9c9c9,#FF0000,1.1168051615575794,1.4088145512126835
829,RDS_Baby,"Hydrocortisone, Topical application",0.6394990745887242,0.0001342875724495,0.12906547256513537,0.12906547256513537,#0000ff,#FF0000,0.5083702894768235,0.8044511547295666
830,Other_Resp_Dis_Baby,"Cefdinir, Oral",1.397521515482489,0.0001342881869056,0.12906540632562707,0.12906540632562707,#c9c9c9,#FF0000,1.176922634052512,1.659468795762263
831,Other_Resp_Dis_Baby,"Gabapentin, Oral",2.189718257976488,0.0001350248031497,0.12898621490655468,0.12898621490655468,#c9c9c9,#FF0000,1.464231309370417,3.2746643365912287
832,Sepsis_Baby,"Clonazepam, Oral",2.0750459015912783,0.0001357474027682,0.12890894903138475,0.12890894903138475,#c9c9c9,#FF0000,1.4262243302415405,3.0190310194620937
833,Other_Resp_Dis_Baby,"Amphetamine, Oral",1.7273898464326318,0.0001373935816951,0.12873445182515625,0.12873445182515625,#c9c9c9,#FF0000,1.304249428741941,2.287810610303853
834,Other_Resp_Dis_Baby,"Vitamin B Complex, Oral",0.7214912859159572,0.0001378182131676,0.12868977950244997,0.12868977950244997,#0000ff,#FF0000,0.6100152444517665,0.8533387983123119
835,LGA_Baby,"Butalbital, Oral",0.7715120498013139,0.0001396687346474,0.12849669338001146,0.12849669338001146,#0000ff,#FF0000,0.6751027734913086,0.8816892277162126
836,IVH_Baby,"Pantothenic acid, Oral",1.5209466758933683,0.0001427969733848,0.12817603324784216,0.12817603324784216,#c9c9c9,#FF0000,1.225361031179253,1.8878344684136488
837,Other_Resp_Dis_Baby,"Pyridoxine, Oral",1.207823024537789,0.0001439478726376,0.12805982496820853,0.12805982496820853,#c9c9c9,#FF0000,1.0957763758565795,1.3313268023899725
838,Seizures_Baby,"Ondansetron, Oral",1.5632476155026298,0.0001453570014035,0.1279188014916302,0.1279188014916302,#c9c9c9,#FF0000,1.2414303981071038,1.9684898252055087
839,Pneumonia_Baby,"Azithromycin, Oral",1.2172326024753737,0.000145831558384,0.12787161610756256,0.12787161610756256,#c9c9c9,#FF0000,1.0998086480050209,1.34719363338031
840,Other_Resp_Dis_Baby,"Diltiazem, Oral",2.702053290887057,0.0001516312468304,0.12730704313012842,0.12730704313012842,#c9c9c9,#FF0000,1.615667617832405,4.51893193018796
841,IVH_Baby,"Prednisone, Oral",1.961551477492062,0.0001582615076566,0.12668749004472799,0.12668749004472799,#c9c9c9,#FF0000,1.3829075362740777,2.782314867715582
842,NAS_Baby,"Amoxicillin, Oral",1.714973783685848,0.0001636358940673,0.1262040475434418,0.1262040475434418,#c9c9c9,#FF0000,1.2955420840685308,2.2701964798344405
843,Anemia_AOP_Baby,"Amoxicillin, Oral",1.2031030322081966,0.0001651693692924,0.12606901631955075,0.12606901631955075,#c9c9c9,#FF0000,1.0927536342689,1.3245958290287168
844,LGA_Baby,"Metoprolol, Oral",0.611068066205578,0.0001655342571217,0.12603707052832883,0.12603707052832883,#0000ff,#FF0000,0.4729098600047829,0.789588488454117
845,Seizures_Baby,"Hydrocodone, Oral",1.6055589499831326,0.0001727263045268,0.12542138395313274,0.12542138395313274,#c9c9c9,#FF0000,1.2540729178992849,2.0555579385201
846,TTN_Baby,"Insulin aspart, Subcutaneous",1.537073833139249,0.000173316690593,0.1253719870741057,0.1253719870741057,#c9c9c9,#FF0000,1.228141112718092,1.923717025719092
847,Hypoglycemia_Baby,"Sertraline, Oral",1.251481261343129,0.0001739303459143,0.12532082131039923,0.12532082131039923,#c9c9c9,#FF0000,1.113169045937464,1.4069788889736845
848,RDS_Baby,"Naproxen, Oral",2.264670166564765,0.0001749666974682,0.1252348201832444,0.1252348201832444,#c9c9c9,#FF0000,1.4777151603572496,3.47071688842156
849,RDS_Baby,"Topiramate, Oral",2.355129318058725,0.0001757787697114,0.12516778598374467,0.12516778598374467,#c9c9c9,#FF0000,1.5054156750419254,3.684453534486601
850,Hypoglycemia_Baby,"Hydroxyprogesterone caproate, Route Not Applicable",1.653998160167969,0.0001759113284396,0.12515687305648016,0.12515687305648016,#c9c9c9,#FF0000,1.2716163695455462,2.1513641844802
851,Hypoglycemia_Baby,"Promethazine, Oral",1.2581410408706883,0.0001760672061356,0.1251440509056953,0.1251440509056953,#c9c9c9,#FF0000,1.1158870635412057,1.4185296437615058
852,Sepsis_Baby,"Dexamethasone, Oral",2.5650887573961403,0.0001796716317071,0.12485068293621764,0.12485068293621764,#c9c9c9,#FF0000,1.5669466755130423,4.199045466027609
853,IVH_Baby,"Insulin human, Injection",2.4294951742617337,0.0001856224370483,0.1243789843249317,0.1243789843249317,#c9c9c9,#FF0000,1.5253405019275807,3.869592916664901
854,Postmaturity_Baby,"Fluoxetine, Oral",0.5868139135535039,0.0001867064953412,0.12429468576988653,0.12429468576988653,#0000ff,#FF0000,0.4436736724800628,0.7761347821589596
855,RDS_Baby,"Polyethylene glycol, Oral",2.0087360172248285,0.0001879887334556,0.12419560593672196,0.12419560593672196,#c9c9c9,#FF0000,1.3929856735137345,2.8966704134997574
856,Hypoglycemia_Baby,"Citalopram, Oral",1.5305671288828762,0.0001914775501328,0.12392940459175737,0.12392940459175737,#c9c9c9,#FF0000,1.223826957909705,1.914188701986096
857,Other_Resp_Dis_Baby,"Desvenlafaxine, Oral",2.7344941533361915,0.0002022491486397,0.12313710992861258,0.12313710992861258,#c9c9c9,#FF0000,1.6086544459061682,4.648268802326719
858,Other_Resp_Dis_Baby,"Dichloralphenazone, Oral",1.926860891311888,0.0002030126219193,0.12308256532744224,0.12308256532744224,#c9c9c9,#FF0000,1.3632587742974591,2.72346891468246
859,SGA_Baby,"Progesterone, Vaginal",3.0014177883449413,0.0002031672315831,0.12307154457288384,0.12307154457288384,#c9c9c9,#FF0000,1.680742136332135,5.359839885880772
860,RDS_Baby,"Dexamethasone, Oral",2.334188893839869,0.0002041646486148,0.12300064848055828,0.12300064848055828,#c9c9c9,#FF0000,1.4922857263321736,3.651068757131972
861,Other_Resp_Dis_Baby,"Fluvoxamine, Oral",3.2326039182641444,0.000211701872514,0.12247584335354897,0.12247584335354897,#c9c9c9,#FF0000,1.737678737088718,6.013613373599783
862,Hypoglycemia_Baby,"Hydromorphone, Oral",2.519288335578321,0.0002194166420428,0.12195768118933079,0.12195768118933079,#c9c9c9,#FF0000,1.543322345357985,4.1124355756728175
863,Hypoglycemia_Baby,"Fluoxetine, Oral",1.4256779681625809,0.0002197392488587,0.12193641214598723,0.12193641214598723,#c9c9c9,#FF0000,1.181208516485152,1.720744170514736
864,Arrhythmia_Baby,"Prenatal Vitamins, Oral",0.8327254167581866,0.0002285795974358,0.12136541788266765,0.12136541788266765,#0000ff,#FF0000,0.7554751778386107,0.9178747893464616
865,RDS_Baby,"Benzonatate, Oral",1.5651278658740535,0.0002301357042458,0.1212671999261657,0.1212671999261657,#c9c9c9,#FF0000,1.2331862966057037,1.986419443094661
866,SGA_Baby,"Escitalopram, Oral",1.5533183769908183,0.0002331333513121,0.12107985310848447,0.12107985310848447,#c9c9c9,#FF0000,1.2285657458160175,1.963914416883568
867,ROP_Baby,"Promethazine, Rectal",2.209120351848112,0.0002354533575168,0.1209365037408824,0.1209365037408824,#c9c9c9,#FF0000,1.4479984028906725,3.3703163754925733
868,ROP_Baby,"Cholecalciferol, Oral",1.1705864962254071,0.0002371075618019,0.12083515317802629,0.12083515317802629,#c9c9c9,#FF0000,1.0762922748110615,1.2731418567375867
869,Hypoglycemia_Baby,"Trazodone, Oral",2.437113143729837,0.0002429338404569,0.12048373280551729,0.12048373280551729,#c9c9c9,#FF0000,1.514404690457119,3.92201669261068
870,Anemia_AOP_Baby,"Amphetamine, Oral",2.467647670804954,0.0002488708190769,0.12013420076214724,0.12013420076214724,#c9c9c9,#FF0000,1.5219764904512976,4.000906101659637
871,UTI_Baby,"Thyroid, porcine, Oral",2.6864368709633832,0.0002497065422087,0.12008566930542659,0.12008566930542659,#c9c9c9,#FF0000,1.5831032866508592,4.558731652272271
872,SGA_Baby,"Prednisone, Oral",1.4552512802030582,0.000255224709269,0.1197692427408256,0.1197692427408256,#c9c9c9,#FF0000,1.190174488156994,1.7793662270580362
873,Postmaturity_Baby,"Metoclopramide, Oral",0.5271425533724012,0.0002618423327883,0.11939867128317655,0.11939867128317655,#0000ff,#FF0000,0.3737885229146181,0.743413065252003
874,BPD_OLD_Baby,"Vitamin B Complex, Oral",0.7360046802217238,0.0002620304384227,0.11938827521667147,0.11938827521667147,#0000ff,#FF0000,0.6243133324362352,0.8676779129390277
875,NAS_Baby,"Nitrofurantoin, Oral",1.7271217235302154,0.0002711218878234,0.11889451400549858,0.11889451400549858,#c9c9c9,#FF0000,1.2870232625032227,2.317712146156731
876,Jaundice_Baby,"Iron, Oral",0.9658266657090828,0.0002727084687116,0.1188100458410596,0.1188100458410596,#0000ff,#FF0000,0.947911927870826,0.9840799770185422
877,BPD_OLD_Baby,"Fluvoxamine, Oral",3.158597257613334,0.0002817696714853,0.11833685847871891,0.11833685847871891,#c9c9c9,#FF0000,1.6978989577751646,5.875930714319686
878,BPD_OLD_Baby,"Desvenlafaxine, Oral",2.671886207060335,0.0002827230220298,0.11828796085445113,0.11828796085445113,#c9c9c9,#FF0000,1.5718258242038157,4.541836502206217
879,TTN_Baby,"Hydroxyzine, Oral",1.2846438661511137,0.0002829673420577,0.11827545615184713,0.11827545615184713,#c9c9c9,#FF0000,1.1221575334215084,1.4706579189535107
880,Sepsis_Baby,"Buprenorphine, Sublingual",2.488983677666129,0.0002834714235136,0.11824969051269668,0.11824969051269668,#c9c9c9,#FF0000,1.5212241026297992,4.072404412327416
881,PPHN_Baby,"Promethazine, Oral",1.6129386028590935,0.0002868136814711,0.11808000453230252,0.11808000453230252,#c9c9c9,#FF0000,1.2457266122427706,2.0883963712625926
882,Sepsis_Baby,"Trazodone, Oral",2.3113524492156903,0.0002878207702736,0.11802926229594872,0.11802926229594872,#c9c9c9,#FF0000,1.4695574434566545,3.635346252222189
883,Sepsis_Baby,"Prednisone, Oral",1.3441991084989997,0.0002900109684709,0.11791951921298827,0.11791951921298827,#c9c9c9,#FF0000,1.1454812346767924,1.577390522507625
884,UTI_Baby,"Ondansetron, Oral",1.3688547646630216,0.0002925843238083,0.11779163154595415,0.11779163154595415,#c9c9c9,#FF0000,1.154957846335663,1.6223651561704606
885,SGA_Baby,"Influenza Virus Vaccine (Subvirion), Intramuscular",1.656959232510422,0.0002945062056713,0.11769685165227321,0.11769685165227321,#c9c9c9,#FF0000,1.260588603461628,2.1779618589778087
886,Anemia_AOP_Baby,"Clindamycin, Vaginal",1.8430222569698995,0.0002952694403672,0.11765938330261717,0.11765938330261717,#c9c9c9,#FF0000,1.3235552000120068,2.5663690034655207
887,Other_Resp_Dis_Baby,"Promethazine, Rectal",1.4573813708582022,0.0002955891551345,0.11764371679359344,0.11764371679359344,#c9c9c9,#FF0000,1.1884726094161522,1.78713454840827
888,Other_Resp_Dis_Baby,"Sucralfate, Oral",1.8155306996604912,0.0002989342589846,0.11748081034452876,0.11748081034452876,#c9c9c9,#FF0000,1.3140916918807442,2.5083118185552333
889,Jaundice_Baby,"Guaifenesin, Oral",1.142640302019036,0.0003137464613507,0.11678070545854742,0.11678070545854742,#c9c9c9,#FF0000,1.062707544574317,1.2285852927873409
890,Anemia_AOP_Baby,"Ampicillin, Oral",1.6017715078026835,0.0003160423551755,0.11667515701542608,0.11667515701542608,#c9c9c9,#FF0000,1.239550164289996,2.069841170710568
891,RDS_Baby,"Sumatriptan, Oral",2.0298717471363568,0.000316577543501,0.116650663171916,0.116650663171916,#c9c9c9,#FF0000,1.380811930037674,2.984026441392337
892,RDS_Baby,"Tramadol, Oral",1.831420142419796,0.0003201284586864,0.11648919054518142,0.11648919054518142,#c9c9c9,#FF0000,1.3172106582098675,2.54636547097127
893,Jaundice_Baby,"Human Rho(D) immune globulin, Intramuscular",0.8174114151387557,0.0003334502939802,0.11589896317858574,0.11589896317858574,#0000ff,#FF0000,0.7321644015193969,0.91258386806647
894,Postmaturity_Baby,"Cetirizine, Oral",0.3682106276247286,0.0003381813574041,0.11569501123364571,0.11569501123364571,#0000ff,#FF0000,0.2132157823944689,0.635877254362732
895,Other_Resp_Dis_Baby,"Neomycin, Otic",1.582814686214142,0.0003407692581007,0.11558465304170289,0.11558465304170289,#c9c9c9,#FF0000,1.2311547213599614,2.0349207840650267
896,SGA_Baby,"Amlodipine, Oral",2.659215973533012,0.0003434666502261,0.11547051418307025,0.11547051418307025,#c9c9c9,#FF0000,1.5567451327477353,4.542445288659222
897,SGA_Baby,"Progesterone, Oral",1.8493079658104632,0.0003455365203361,0.11538353481831835,0.11538353481831835,#c9c9c9,#FF0000,1.32058972730586,2.589706614928064
898,RDS_Baby,"Benzocaine, Otic",1.9286266088325128,0.0003459067441832,0.11536803234713665,0.11536803234713665,#c9c9c9,#FF0000,1.345876245689603,2.763701795175784
